card_variant_id,card_variants_card_id,card_canonical_code,card_card_code,card_name,card_rarity,card_source,candidate_market_product_pk,candidate_market_product_external_id,candidate_product_name,candidate_clean_name,candidate_ext_number,candidate_rarity,candidate_subtype,candidate_source_name,match_confidence,match_score,match_reasons,needs_manual_review,derived_number_key,derived_set_key,pool_size,scored_candidates,cv_variant_key,cv_variant_label,cv_source,cv_print_id,cv_image_path,cv_image_url,cv_release_set_code,cv_is_base,cv_official_provenance
5567,1708,OP13-027,,Sanji,R,,4486,657283,Sanji,Sanji,OP13-027,R,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP13-027,OP13,2,2,parallel_1,Parallel 1,official-cardlist,OP13-027_p1,OP13/parallel/OP13-027_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP13-027_p1.png?260305,OP13,0,
5570,1709,OP13-028,,Shanks,SR,,4489,657286,Shanks (028) (Alternate Art),Shanks 028 Alternate Art,OP13-028,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-028,OP13,2,2,alt,Alt,local-catalog,OP13-028::alt,thumbs/OP13-028(alt).webp,,OP13,0,
5571,1709,OP13-028,,Shanks,SR,,4488,657285,Shanks (028),Shanks 028,OP13-028,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP13-028,OP13,2,2,parallel_1,Parallel 1,official-cardlist,OP13-028_p1,OP13/parallel/OP13-028_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP13-028_p1.png?260305,OP13,0,
5601,1723,OP13-042,,Edward.Newgate,SR,,4504,657301,Edward.Newgate (Alternate Art),EdwardNewgate Alternate Art,OP13-042,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-042,OP13,3,3,alt,Alt,local-catalog,OP13-042::alt,thumbs/OP13-042(alt).webp,,OP13,0,
5602,1723,OP13-042,,Edward.Newgate,SR,,4503,657300,Edward.Newgate,EdwardNewgate,OP13-042,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP13-042,OP13,3,3,parallel_1,Parallel 1,official-cardlist,OP13-042_p1,OP13/parallel/OP13-042_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP13-042_p1.png?260305,OP13,0,
5621,1732,OP13-051,,Boa Hancock,R,,4514,657311,Boa Hancock (Alternate Art),Boa Hancock Alternate Art,OP13-051,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-051,OP13,2,2,alt,Alt,local-catalog,OP13-051::alt,thumbs/OP13-051(alt).webp,,OP13,0,
5622,1732,OP13-051,,Boa Hancock,R,,4513,657310,Boa Hancock,Boa Hancock,OP13-051,R,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP13-051,OP13,2,2,parallel_1,Parallel 1,official-cardlist,OP13-051_p1,OP13/parallel/OP13-051_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP13-051_p1.png?260305,OP13,0,
5629,1735,OP13-054,,Yamato,SR,,4518,657315,Yamato (Alternate Art),Yamato Alternate Art,OP13-054,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-054,OP13,2,2,alt,Alt,local-catalog,OP13-054::alt,thumbs/OP13-054(alt).webp,,OP13,0,
5630,1735,OP13-054,,Yamato,SR,,4517,657314,Yamato,Yamato,OP13-054,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP13-054,OP13,2,2,parallel_1,Parallel 1,official-cardlist,OP13-054_p1,OP13/parallel/OP13-054_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP13-054_p1.png?260305,OP13,0,
5654,1745,OP13-064,,Gol.D.Roger,SR,,4529,657326,Gol.D.Roger (064) (Alternate Art),GolDRoger 064 Alternate Art,OP13-064,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-064,OP13,2,2,alt,Alt,local-catalog,OP13-064::alt,thumbs/OP13-064(alt).webp,,OP13,0,
5655,1745,OP13-064,,Gol.D.Roger,SR,,4528,657325,Gol.D.Roger (064),GolDRoger 064,OP13-064,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP13-064,OP13,2,2,parallel_1,Parallel 1,official-cardlist,OP13-064_p1,OP13/parallel/OP13-064_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP13-064_p1.png?260305,OP13,0,
5658,1746,OP13-065,,Shanks,R,,4531,657328,Shanks (065) (Alternate Art),Shanks 065 Alternate Art,OP13-065,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-065,OP13,2,2,alt,Alt,local-catalog,OP13-065::alt,thumbs/OP13-065(alt).webp,,OP13,0,
5659,1746,OP13-065,,Shanks,R,,4530,657327,Shanks (065),Shanks 065,OP13-065,R,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP13-065,OP13,2,2,parallel_1,Parallel 1,official-cardlist,OP13-065_p1,OP13/parallel/OP13-065_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP13-065_p1.png?260305,OP13,0,
5662,1747,OP13-066,,Silvers Rayleigh,SR,,4533,657330,Silvers Rayleigh (Alternate Art),Silvers Rayleigh Alternate Art,OP13-066,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-066,OP13,2,2,alt,Alt,local-catalog,OP13-066::alt,thumbs/OP13-066(alt).webp,,OP13,0,
5663,1747,OP13-066,,Silvers Rayleigh,SR,,4532,657329,Silvers Rayleigh,Silvers Rayleigh,OP13-066,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP13-066,OP13,2,2,parallel_1,Parallel 1,official-cardlist,OP13-066_p1,OP13/parallel/OP13-066_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP13-066_p1.png?260305,OP13,0,
5684,1757,OP13-076,,Divine Departure,R,,4544,657341,Divine Departure (Alternate Art),Divine Departure Alternate Art,OP13-076,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-076,OP13,2,2,alt,Alt,local-catalog,OP13-076::alt,thumbs/OP13-076(alt).webp,,OP13,0,
5685,1757,OP13-076,,Divine Departure,R,,4543,657340,Divine Departure,Divine Departure,OP13-076,R,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP13-076,OP13,2,2,parallel_1,Parallel 1,official-cardlist,OP13-076_p1,OP13/parallel/OP13-076_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP13-076_p1.png?260305,OP13,0,
5692,1760,OP13-079,,Imu,L,,4548,657345,Imu (Alternate Art),Imu Alternate Art,OP13-079,L,,tcgcsv,medium,117,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;source_tcgcsv,1,OP13-079,OP13,2,2,alt,Alt,local-catalog,OP13-079::alt,thumbs/OP13-079(alt).webp,,OP13,0,
5693,1760,OP13-079,,Imu,L,,4547,657344,Imu,Imu,OP13-079,L,,tcgcsv,low,91,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;source_tcgcsv,1,OP13-079,OP13,2,2,parallel_1,Parallel 1,official-cardlist,OP13-079_p1,OP13/parallel/OP13-079_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP13-079_p1.png?260305,OP13,0,
5696,1761,OP13-080,,St. Ethanbaron V. Nusjuro,R,,4550,657347,St. Ethanbaron V. Nusjuro (Alternate Art),St Ethanbaron V Nusjuro Alternate Art,OP13-080,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-080,OP13,3,3,alt,Alt Art 1,local-catalog,OP13-080::alt art 1,thumbs/OP13-080(alt1).webp,,OP13,0,
5697,1761,OP13-080,,St. Ethanbaron V. Nusjuro,R,,4550,657347,St. Ethanbaron V. Nusjuro (Alternate Art),St Ethanbaron V Nusjuro Alternate Art,OP13-080,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-080,OP13,3,3,alt,Alt Art 2,local-catalog,OP13-080::alt art 2,thumbs/OP13-080(alt2).webp,,OP13,0,
5704,1763,OP13-082,,Five Elders,SR,,4554,657351,Five Elders (Alternate Art),Five Elders Alternate Art,OP13-082,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-082,OP13,2,2,alt,Alt,local-catalog,OP13-082::alt,thumbs/OP13-082(alt).webp,,OP13,0,
5705,1763,OP13-082,,Five Elders,SR,,4553,657350,Five Elders,Five Elders,OP13-082,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP13-082,OP13,2,2,parallel_1,Parallel 1,official-cardlist,OP13-082_p1,OP13/parallel/OP13-082_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP13-082_p1.png?260305,OP13,0,
5708,1764,OP13-083,,St. Jaygarcia Saturn,R,,4556,657353,St. Jaygarcia Saturn (Alternate Art),St Jaygarcia Saturn Alternate Art,OP13-083,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-083,OP13,3,3,alt,Alt Art 1,local-catalog,OP13-083::alt art 1,thumbs/OP13-083(alt1).webp,,OP13,0,
5709,1764,OP13-083,,St. Jaygarcia Saturn,R,,4556,657353,St. Jaygarcia Saturn (Alternate Art),St Jaygarcia Saturn Alternate Art,OP13-083,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-083,OP13,3,3,alt,Alt Art 2,local-catalog,OP13-083::alt art 2,thumbs/OP13-083(alt2).webp,,OP13,0,
5714,1765,OP13-084,,St. Shepherd Ju Peter,R,,4559,657356,St. Shepherd Ju Peter (Alternate Art),St Shepherd Ju Peter Alternate Art,OP13-084,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-084,OP13,3,3,alt,Alt Art 1,local-catalog,OP13-084::alt art 1,thumbs/OP13-084(alt1).webp,,OP13,0,
5715,1765,OP13-084,,St. Shepherd Ju Peter,R,,4559,657356,St. Shepherd Ju Peter (Alternate Art),St Shepherd Ju Peter Alternate Art,OP13-084,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-084,OP13,3,3,alt,Alt Art 2,local-catalog,OP13-084::alt art 2,thumbs/OP13-084(alt2).webp,,OP13,0,
5730,1770,OP13-089,,St. Topman Warcury,R,,4566,657363,St. Topman Warcury (Alternate Art),St Topman Warcury Alternate Art,OP13-089,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-089,OP13,3,3,alt,Alt Art 1,local-catalog,OP13-089::alt art 1,thumbs/OP13-089(alt1).webp,,OP13,0,
5731,1770,OP13-089,,St. Topman Warcury,R,,4566,657363,St. Topman Warcury (Alternate Art),St Topman Warcury Alternate Art,OP13-089,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-089,OP13,3,3,alt,Alt Art 2,local-catalog,OP13-089::alt art 2,thumbs/OP13-089(alt2).webp,,OP13,0,
5738,1772,OP13-091,,St. Marcus Mars,R,,4570,657367,St. Marcus Mars (Alternate Art),St Marcus Mars Alternate Art,OP13-091,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-091,OP13,3,3,alt,Alt Art 1,local-catalog,OP13-091::alt art 1,thumbs/OP13-091(alt1).webp,,OP13,0,
5739,1772,OP13-091,,St. Marcus Mars,R,,4570,657367,St. Marcus Mars (Alternate Art),St Marcus Mars Alternate Art,OP13-091,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-091,OP13,3,3,alt,Alt Art 2,local-catalog,OP13-091::alt art 2,thumbs/OP13-091(alt2).webp,,OP13,0,
5760,1781,OP13-100,,Jewelry Bonney,L,,4581,657378,Jewelry Bonney (100) (Alternate Art),Jewelry Bonney 100 Alternate Art,OP13-100,L,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-100,OP13,2,2,alt,Alt,local-catalog,OP13-100::alt,thumbs/OP13-100(alt).webp,,OP13,0,
5761,1781,OP13-100,,Jewelry Bonney,L,,4580,657377,Jewelry Bonney (100),Jewelry Bonney 100,OP13-100,L,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP13-100,OP13,2,2,parallel_1,Parallel 1,official-cardlist,OP13-100_p1,OP13/parallel/OP13-100_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP13-100_p1.png?260305,OP13,0,
5778,1789,OP13-108,,Jewelry Bonney,SR,,4590,657387,Jewelry Bonney (108) (Alternate Art),Jewelry Bonney 108 Alternate Art,OP13-108,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-108,OP13,2,2,alt,Alt,local-catalog,OP13-108::alt,thumbs/OP13-108(alt).webp,,OP13,0,
5779,1789,OP13-108,,Jewelry Bonney,SR,,4589,657386,Jewelry Bonney (108),Jewelry Bonney 108,OP13-108,SR,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP13-108,OP13,2,2,promo,Flagship,local-catalog,OP13-108::flagship,thumbs/OP13-108(Flagship).webp,,OP13,0,
5780,1789,OP13-108,,Jewelry Bonney,SR,,4589,657386,Jewelry Bonney (108),Jewelry Bonney 108,OP13-108,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP13-108,OP13,2,2,parallel_1,Parallel 1,official-cardlist,OP13-108_p1,OP13/parallel/OP13-108_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP13-108_p1.png?260305,OP13,0,
5785,1791,OP13-110,,Stussy,SR,,4593,657390,Stussy (Alternate Art),Stussy Alternate Art,OP13-110,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-110,OP13,2,2,alt,Alt,local-catalog,OP13-110::alt,thumbs/OP13-110(alt).webp,,OP13,0,
5786,1791,OP13-110,,Stussy,SR,,4592,657389,Stussy,Stussy,OP13-110,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP13-110,OP13,2,2,parallel_1,Parallel 1,official-cardlist,OP13-110_p1,OP13/parallel/OP13-110_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP13-110_p1.png?260305,OP13,0,
5793,1794,OP13-113,,Lilith,R,,4597,657394,Lilith (Alternate Art),Lilith Alternate Art,OP13-113,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-113,OP13,2,2,alt,Alt,local-catalog,OP13-113::alt,thumbs/OP13-113(alt).webp,,OP13,0,
5794,1794,OP13-113,,Lilith,R,,4596,657393,Lilith,Lilith,OP13-113,R,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP13-113,OP13,2,2,parallel_1,Parallel 1,official-cardlist,OP13-113_p1,OP13/parallel/OP13-113_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP13-113_p1.png?260305,OP13,0,
5797,1795,OP13-114,,S-Snake,R,,4599,657396,S-Snake (Alternate Art),S Snake Alternate Art,OP13-114,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-114,OP13,2,2,alt,Alt,local-catalog,OP13-114::alt,thumbs/OP13-114(alt).webp,,OP13,0,
5798,1795,OP13-114,,S-Snake,R,,4598,657395,S-Snake,S Snake,OP13-114,R,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP13-114,OP13,2,2,parallel_1,Parallel 1,official-cardlist,OP13-114_p1,OP13/parallel/OP13-114_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP13-114_p1.png?260305,OP13,0,
5807,1799,OP13-118,,Monkey.D.Luffy,SEC,,4604,657401,Monkey.D.Luffy (118) (Red Super Alternate Art),MonkeyDLuffy 118 Red Super Alternate Art,OP13-118,SEC,,tcgcsv,low,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-118,OP13,6,6,alt,Alt,local-catalog,OP13-118::alt,thumbs/OP13-118(alt).webp,,OP13,0,
5808,1799,OP13-118,,Monkey.D.Luffy,SEC,,4603,657400,Monkey.D.Luffy (118),MonkeyDLuffy 118,OP13-118,SEC,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP13-118,OP13,6,6,promo,Cs,local-catalog,OP13-118::cs,thumbs/OP13-118(CS).webp,,OP13,0,
5809,1799,OP13-118,,Monkey.D.Luffy,SEC,,4603,657400,Monkey.D.Luffy (118),MonkeyDLuffy 118,OP13-118,SEC,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP13-118,OP13,6,6,mr,Manga,local-catalog,OP13-118::manga,thumbs/OP13-118(manga).webp,,OP13,0,
5814,1799,OP13-118,,Monkey.D.Luffy,SEC,,4603,657400,Monkey.D.Luffy (118),MonkeyDLuffy 118,OP13-118,SEC,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP13-118,OP13,6,6,promo,Red,local-catalog,OP13-118::red,thumbs/OP13-118(red).webp,,OP13,0,
5815,1799,OP13-118,,Monkey.D.Luffy,SEC,,4603,657400,Monkey.D.Luffy (118),MonkeyDLuffy 118,OP13-118,SEC,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP13-118,OP13,6,6,promo,Wanted,local-catalog,OP13-118::wanted,thumbs/OP13-118(Wanted).webp,,OP13,0,
5818,1800,OP13-119,,Portgas.D.Ace,SEC,,4609,657406,Portgas.D.Ace (119) (Red Super Alternate Art),PortgasDAce 119 Red Super Alternate Art,OP13-119,SEC,,tcgcsv,low,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-119,OP13,7,7,alt,Alt,local-catalog,OP13-119::alt,thumbs/OP13-119(alt).webp,,OP13,0,
5819,1800,OP13-119,,Portgas.D.Ace,SEC,,4608,657405,Portgas.D.Ace (119),PortgasDAce 119,OP13-119,SEC,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP13-119,OP13,7,7,promo,Cs,local-catalog,OP13-119::cs,thumbs/OP13-119(CS).webp,,OP13,0,
5820,1800,OP13-119,,Portgas.D.Ace,SEC,,4608,657405,Portgas.D.Ace (119),PortgasDAce 119,OP13-119,SEC,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP13-119,OP13,7,7,mr,Manga,local-catalog,OP13-119::manga,thumbs/OP13-119(manga).webp,,OP13,0,
5825,1800,OP13-119,,Portgas.D.Ace,SEC,,4608,657405,Portgas.D.Ace (119),PortgasDAce 119,OP13-119,SEC,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP13-119,OP13,7,7,promo,Red,local-catalog,OP13-119::red,thumbs/OP13-119(red).webp,,OP13,0,
5826,1800,OP13-119,,Portgas.D.Ace,SEC,,4608,657405,Portgas.D.Ace (119),PortgasDAce 119,OP13-119,SEC,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP13-119,OP13,7,7,promo,Wanted,local-catalog,OP13-119::wanted,thumbs/OP13-119(Wanted).webp,,OP13,0,
5829,1801,OP13-120,,Sabo,SEC,,4614,657411,Sabo (120) (Red Super Alternate Art),Sabo 120 Red Super Alternate Art,OP13-120,SEC,,tcgcsv,low,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP13-120,OP13,6,6,alt,Alt,local-catalog,OP13-120::alt,thumbs/OP13-120(alt).webp,,OP13,0,
5830,1801,OP13-120,,Sabo,SEC,,4613,657410,Sabo (120),Sabo 120,OP13-120,SEC,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP13-120,OP13,6,6,promo,Cs,local-catalog,OP13-120::cs,thumbs/OP13-120(CS).webp,,OP13,0,
5831,1801,OP13-120,,Sabo,SEC,,4613,657410,Sabo (120),Sabo 120,OP13-120,SEC,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP13-120,OP13,6,6,mr,Manga,local-catalog,OP13-120::manga,thumbs/OP13-120(manga).webp,,OP13,0,
5836,1801,OP13-120,,Sabo,SEC,,4613,657410,Sabo (120),Sabo 120,OP13-120,SEC,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP13-120,OP13,6,6,promo,Red,local-catalog,OP13-120::red,thumbs/OP13-120(red).webp,,OP13,0,
5837,1801,OP13-120,,Sabo,SEC,,4613,657410,Sabo (120),Sabo 120,OP13-120,SEC,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP13-120,OP13,6,6,promo,Wanted,local-catalog,OP13-120::wanted,thumbs/OP13-120(Wanted).webp,,OP13,0,
5840,1802,OP14-001,,Trafalgar Law,L,,5043,666519,Trafalgar Law - OP14-001 (Alternate Art),Trafalgar Law OP14 001 Alternate Art,OP14-001,L,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP14-001,OP14,2,2,alt,Alt,local-catalog,OP14-001::alt,thumbs/OP14-001(alt).webp,,OP14,0,
5841,1802,OP14-001,,Trafalgar Law,L,,5042,666518,Trafalgar Law - OP14-001,Trafalgar Law OP14 001,OP14-001,L,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP14-001,OP14,2,2,parallel_1,Parallel 1,official-cardlist,OP14-001_p1,OP14/parallel/OP14-001_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-001_p1.png?260305,OP14,0,
5858,1810,OP14-009,,Trafalgar Law,SR,,5083,668637,Trafalgar Law - OP14-009 (Alternate Art),Trafalgar Law OP14 009 Alternate Art,OP14-009,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP14-009,OP14,2,2,alt,Alt,local-catalog,OP14-009::alt,thumbs/OP14-009(alt).webp,,OP14,0,
5859,1810,OP14-009,,Trafalgar Law,SR,,5082,668636,Trafalgar Law - OP14-009,Trafalgar Law OP14 009,OP14-009,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP14-009,OP14,2,2,parallel_1,Parallel 1,official-cardlist,OP14-009_p1,OP14/parallel/OP14-009_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP14-009_p1.png?260305,OP14,0,
