card_variant_id,card_variants_card_id,card_canonical_code,card_card_code,card_name,card_rarity,card_source,candidate_market_product_pk,candidate_market_product_external_id,candidate_product_name,candidate_clean_name,candidate_ext_number,candidate_rarity,candidate_subtype,candidate_source_name,match_confidence,match_score,match_reasons,needs_manual_review,derived_number_key,derived_set_key,pool_size,scored_candidates,cv_variant_key,cv_variant_label,cv_source,cv_print_id,cv_image_path,cv_image_url,cv_release_set_code,cv_is_base,cv_official_provenance
6777,2198,ST01-006,,Tony Tony.Chopper,C,,633,288235,Tony Tony.Chopper,Tony TonyChopper,ST01-006,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-006,ST01,11,11,parallel_2,Parallel 2,official-cardlist,ST01-006_p2,PCC25/parallel/ST01-006_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-006_p2.png?260305,ST01,0,Premium Card Collection -25th Edition-
6778,2198,ST01-006,,Tony Tony.Chopper,C,,633,288235,Tony Tony.Chopper,Tony TonyChopper,ST01-006,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-006,ST01,11,11,parallel_3,Parallel 3,official-cardlist,ST01-006_p3,GC01/parallel/ST01-006_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-006_p3.png?260305,ST01,0,GIFT COLLECTION 2023 [GC-01]
6779,2198,ST01-006,,Tony Tony.Chopper,C,,633,288235,Tony Tony.Chopper,Tony TonyChopper,ST01-006,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-006,ST01,11,11,parallel_4,Parallel 4,official-cardlist,ST01-006_p4,ANN1EN/parallel/ST01-006_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-006_p4.png?260305,ST01,0,English Version 1st Anniversary Set
6783,2198,ST01-006,,Tony Tony.Chopper,C,,633,288235,Tony Tony.Chopper,Tony TonyChopper,ST01-006,C,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-006,ST01,11,11,alt,Prb01Alt,local-catalog,ST01-006::prb01alt,thumbs/ST01-006(PRB01alt).webp,,ST01,0,
6787,2199,ST01-007,,Nami,TR,,634,288236,Nami,Nami,ST01-007,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;card_name_substring_product;source_tcgcsv,0,ST01-007,ST01,8,8,promo,2Nd Anniversary Alt,local-catalog,ST01-007::2nd anniversary alt,thumbs/ST01-007(2nd anniversary alt).webp,,ST01,0,
6788,2199,ST01-007,,Nami,TR,,634,288236,Nami,Nami,ST01-007,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;card_name_substring_product;source_tcgcsv,0,ST01-007,ST01,8,8,alt,Alt,local-catalog,ST01-007::alt,thumbs/ST01-007_Alt.webp,,ST01,0,
6789,2199,ST01-007,,Nami,TR,,634,288236,Nami,Nami,ST01-007,C,,tcgcsv,high,89,market_number_eq_canonical_or_extracted;set_code_match;card_name_substring_product;source_tcgcsv,0,ST01-007,ST01,8,8,alt,Alt Art 3,local-catalog,ST01-007::alt art 3,thumbs/ST01-007alt3.webp,,ST01,0,
6790,2199,ST01-007,,Nami,TR,,634,288236,Nami,Nami,ST01-007,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;card_name_substring_product;source_tcgcsv,0,ST01-007,ST01,8,8,promo,Film,local-catalog,ST01-007::film,thumbs/ST01-007_Film.webp,,ST01,0,
6791,2199,ST01-007,,Nami,TR,,634,288236,Nami,Nami,ST01-007,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;card_name_substring_product;source_tcgcsv,0,ST01-007,ST01,8,8,promo,Film2,local-catalog,ST01-007::film2,thumbs/ST01-007_Film2.webp,,ST01,0,
6792,2199,ST01-007,,Nami,TR,,634,288236,Nami,Nami,ST01-007,C,,tcgcsv,high,89,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-007,ST01,8,8,parallel_1,Parallel 1,official-cardlist,ST01-007_p1,PCCFR/parallel/ST01-007_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-007_p1.png?260305,ST01,0,Premium Card Collection -FILM RED Edition-
6793,2199,ST01-007,,Nami,TR,,634,288236,Nami,Nami,ST01-007,C,,tcgcsv,high,89,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-007,ST01,8,8,parallel_2,Parallel 2,official-cardlist,ST01-007_p2,TP03/parallel/ST01-007_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-007_p2.png?260305,ST01,0,Tournament Pack Vol.3
6794,2199,ST01-007,,Nami,TR,,2694,541664,Nami (TR),Nami TR,ST01-007,TR,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-007,OP06,8,8,parallel_3,Parallel 3,official-cardlist,ST01-007_p3,OP06/parallel/ST01-007_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-007_p3.png?260305,OP06,0,-WINGS OF THE CAPTAIN-[OP06]
6795,2199,ST01-007,,Nami,TR,,634,288236,Nami,Nami,ST01-007,C,,tcgcsv,high,89,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-007,ST01,8,8,parallel_4,Parallel 4,official-cardlist,ST01-007_p4,_unclassified/parallel/ST01-007_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-007_p4.png?260305,ST01,0,2025 NEW YEAR EVENT
6796,2199,ST01-007,,Nami,TR,,634,288236,Nami,Nami,ST01-007,C,,tcgcsv,high,89,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-007,ST01,8,8,parallel_5,Parallel 5,official-cardlist,ST01-007_p5,_unclassified/parallel/ST01-007_p5.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-007_p5.png?260305,ST01,0,2025 NEW YEAR EVENT
6797,2199,ST01-007,,Nami,TR,,634,288236,Nami,Nami,ST01-007,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;card_name_substring_product;source_tcgcsv,0,ST01-007,ST01,8,8,tr,Tralt,local-catalog,ST01-007::tralt,thumbs/ST01-007(TRalt).webp,,ST01,0,
6800,2200,ST01-008,,Nico Robin,C,,635,288237,Nico Robin,Nico Robin,ST01-008,C,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-008,ST01,3,3,promo,25Th,local-catalog,ST01-008::25th,thumbs/ST01-008_25th.webp,,ST01,0,
6801,2200,ST01-008,,Nico Robin,C,,635,288237,Nico Robin,Nico Robin,ST01-008,C,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-008,ST01,3,3,alt,Alt Art 2,local-catalog,ST01-008::alt art 2,thumbs/ST01-008(alt2).webp,,ST01,0,
6802,2200,ST01-008,,Nico Robin,C,,635,288237,Nico Robin,Nico Robin,ST01-008,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-008,ST01,3,3,parallel_1,Parallel 1,official-cardlist,ST01-008_p1,PCC25/parallel/ST01-008_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-008_p1.png?260305,ST01,0,Premium Card Collection -25th Edition-
6803,2200,ST01-008,,Nico Robin,C,,635,288237,Nico Robin,Nico Robin,ST01-008,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-008,ST01,3,3,parallel_2,Parallel 2,official-cardlist,ST01-008_p2,GC01/parallel/ST01-008_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-008_p2.png?260305,ST01,0,GIFT COLLECTION 2023 [GC-01]
6806,2201,ST01-009,,Nefeltari Vivi,C,,636,288238,Nefeltari Vivi,Nefeltari Vivi,ST01-009,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-009,ST01,3,3,alt,Alt,local-catalog,ST01-009::alt,thumbs/ST01-009alt.webp,,ST01,0,
6807,2201,ST01-009,,Nefeltari Vivi,C,,636,288238,Nefeltari Vivi,Nefeltari Vivi,ST01-009,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-009,ST01,3,3,alt,Alt Art 2,local-catalog,ST01-009::alt art 2,thumbs/ST01-009alt2.webp,,ST01,0,
6808,2201,ST01-009,,Nefeltari Vivi,C,,636,288238,Nefeltari Vivi,Nefeltari Vivi,ST01-009,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-009,ST01,3,3,parallel_1,Parallel 1,official-cardlist,ST01-009_p1,PREP03/parallel/ST01-009_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-009_p1.png?260305,ST01,0,Pre-Release OP03
6811,2202,ST01-010,,Franky,C,,637,288239,Franky,Franky,ST01-010,C,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-010,ST01,3,3,promo,1St Anniversary Alt,local-catalog,ST01-010::1st anniversary alt,thumbs/ST01-010(1st anniversary alt).webp,,ST01,0,
6812,2202,ST01-010,,Franky,C,,637,288239,Franky,Franky,ST01-010,C,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-010,ST01,3,3,promo,25Th,local-catalog,ST01-010::25th,thumbs/ST01-010_25th.webp,,ST01,0,
6813,2202,ST01-010,,Franky,C,,637,288239,Franky,Franky,ST01-010,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-010,ST01,3,3,parallel_1,Parallel 1,official-cardlist,ST01-010_p1,PCC25/parallel/ST01-010_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-010_p1.png?260305,ST01,0,Premium Card Collection -25th Edition-
6814,2202,ST01-010,,Franky,C,,637,288239,Franky,Franky,ST01-010,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-010,ST01,3,3,parallel_2,Parallel 2,official-cardlist,ST01-010_p2,ANN1EN/parallel/ST01-010_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-010_p2.png?260305,ST01,0,English Version 1st Anniversary Set
6817,2203,ST01-011,,Brook,C,,638,288240,Brook,Brook,ST01-011,C,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-011,ST01,9,9,promo,1St Anniversary Alt,local-catalog,ST01-011::1st anniversary alt,thumbs/ST01-011(1st anniversary alt).webp,,ST01,0,
6818,2203,ST01-011,,Brook,C,,638,288240,Brook,Brook,ST01-011,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-011,ST01,9,9,alt,Alt,local-catalog,ST01-011::alt,thumbs/st01-011alt.webp,,ST01,0,
6819,2203,ST01-011,,Brook,C,,638,288240,Brook,Brook,ST01-011,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-011,ST01,9,9,alt,Alt Art 2,local-catalog,ST01-011::alt art 2,thumbs/ST01-011alt2.webp,,ST01,0,
6820,2203,ST01-011,,Brook,C,,638,288240,Brook,Brook,ST01-011,C,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-011,ST01,9,9,promo,Film,local-catalog,ST01-011::film,thumbs/ST01-011_Film.webp,,ST01,0,
6821,2203,ST01-011,,Brook,C,,638,288240,Brook,Brook,ST01-011,C,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-011,ST01,9,9,promo,Film2,local-catalog,ST01-011::film2,thumbs/ST01-011_Film2.webp,,ST01,0,
6822,2203,ST01-011,,Brook,C,,638,288240,Brook,Brook,ST01-011,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-011,ST01,9,9,parallel_1,Parallel 1,official-cardlist,ST01-011_p1,PCCFR/parallel/ST01-011_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-011_p1.png?260305,ST01,0,Premium Card Collection -FILM RED Edition-
6823,2203,ST01-011,,Brook,C,,638,288240,Brook,Brook,ST01-011,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-011,ST01,9,9,parallel_2,Parallel 2,official-cardlist,ST01-011_p2,TP04/parallel/ST01-011_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-011_p2.png?260305,ST01,0,Tournament Pack Vol.4
6824,2203,ST01-011,,Brook,C,,638,288240,Brook,Brook,ST01-011,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-011,ST01,9,9,parallel_3,Parallel 3,official-cardlist,ST01-011_p3,ANN1EN/parallel/ST01-011_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-011_p3.png?260305,ST01,0,English Version 1st Anniversary Set
6826,2203,ST01-011,,Brook,C,,638,288240,Brook,Brook,ST01-011,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-011,ST01,9,9,parallel_5,Parallel 5,official-cardlist,ST01-011_p5,_unclassified/parallel/ST01-011_p5.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-011_p5.png?260305,ST01,0,Premium Card Collection -BANDAI CARD GAMES Fest. 23-24 Edition-
6830,2204,ST01-012,,Monkey.D.Luffy,SR,,639,288241,Monkey.D.Luffy (012),MonkeyDLuffy 012,ST01-012,SR,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-012,ST01,8,8,alt,Alt,local-catalog,ST01-012::alt,thumbs/ST01-012(alt).webp,,ST01,0,
6831,2204,ST01-012,,Monkey.D.Luffy,SR,,639,288241,Monkey.D.Luffy (012),MonkeyDLuffy 012,ST01-012,SR,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-012,ST01,8,8,alt,Alt Art 3,local-catalog,ST01-012::alt art 3,thumbs/ST01-012alt3.webp,,ST01,0,
6832,2204,ST01-012,,Monkey.D.Luffy,SR,,639,288241,Monkey.D.Luffy (012),MonkeyDLuffy 012,ST01-012,SR,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-012,ST01,8,8,alt,Alt Art 4,local-catalog,ST01-012::alt art 4,thumbs/ST01-012alt4.webp,,ST01,0,
6833,2204,ST01-012,,Monkey.D.Luffy,SR,,639,288241,Monkey.D.Luffy (012),MonkeyDLuffy 012,ST01-012,SR,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-012,ST01,8,8,alt,Oda Alt,local-catalog,ST01-012::oda alt,thumbs/ST01-012 oda alt.webp,,ST01,0,
6834,2204,ST01-012,,Monkey.D.Luffy,SR,,2144,501678,Monkey.D.Luffy (Wanted Poster),MonkeyDLuffy Wanted Poster,ST01-012,SR,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-012,OP03,8,8,parallel_1,Parallel 1,official-cardlist,ST01-012_p1,OP03/parallel/ST01-012_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-012_p1.png?260305,OP03,0,-PILLARS OF STRENGTH- [OP03]
6837,2204,ST01-012,,Monkey.D.Luffy,SR,,639,288241,Monkey.D.Luffy (012),MonkeyDLuffy 012,ST01-012,SR,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-012,ST01,8,8,parallel_4,Parallel 4,official-cardlist,ST01-012_p4,TP05/parallel/ST01-012_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-012_p4.png?260305,ST01,0,Tournament Pack Vol.5
6838,2204,ST01-012,,Monkey.D.Luffy,SR,,639,288241,Monkey.D.Luffy (012),MonkeyDLuffy 012,ST01-012,SR,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-012,ST01,8,8,parallel_5,Parallel 5,official-cardlist,ST01-012_p5,_unclassified/parallel/ST01-012_p5.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-012_p5.png?260305,ST01,0,3rd Anniversary Event
6839,2204,ST01-012,,Monkey.D.Luffy,SR,,639,288241,Monkey.D.Luffy (012),MonkeyDLuffy 012,ST01-012,SR,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-012,ST01,8,8,parallel_6,Parallel 6,official-cardlist,ST01-012_p6,_unclassified/parallel/ST01-012_p6.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-012_p6.png?260305,ST01,0,3rd Anniversary Event
6840,2204,ST01-012,,Monkey.D.Luffy,SR,,639,288241,Monkey.D.Luffy (012),MonkeyDLuffy 012,ST01-012,SR,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-012,ST01,8,8,promo,W Anted,local-catalog,ST01-012::w anted,thumbs/ST01-012wanted.webp,,ST01,0,
6843,2205,ST01-013,,Roronoa Zoro,SR,,640,288242,Roronoa Zoro,Roronoa Zoro,ST01-013,SR,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-013,ST01,6,6,alt,Alt,local-catalog,ST01-013::alt,thumbs/ST01-013alt.webp,,ST01,0,
6845,2205,ST01-013,,Roronoa Zoro,SR,,640,288242,Roronoa Zoro,Roronoa Zoro,ST01-013,SR,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-013,ST01,6,6,promo,Film,local-catalog,ST01-013::film,thumbs/ST01-013_Film.webp,,ST01,0,
6846,2205,ST01-013,,Roronoa Zoro,SR,,640,288242,Roronoa Zoro,Roronoa Zoro,ST01-013,SR,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-013,ST01,6,6,promo,Film2,local-catalog,ST01-013::film2,thumbs/ST01-013_Film2.webp,,ST01,0,
6847,2205,ST01-013,,Roronoa Zoro,SR,,640,288242,Roronoa Zoro,Roronoa Zoro,ST01-013,SR,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-013,ST01,6,6,promo,New Year Alt,local-catalog,ST01-013::new year alt,thumbs/ST01-013 new year alt.webp,,ST01,0,
6848,2205,ST01-013,,Roronoa Zoro,SR,,640,288242,Roronoa Zoro,Roronoa Zoro,ST01-013,SR,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-013,ST01,6,6,parallel_1,Parallel 1,official-cardlist,ST01-013_p1,PCCFR/parallel/ST01-013_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-013_p1.png?260305,ST01,0,Premium Card Collection -FILM RED Edition-
6849,2205,ST01-013,,Roronoa Zoro,SR,,640,288242,Roronoa Zoro,Roronoa Zoro,ST01-013,SR,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-013,ST01,6,6,parallel_2,Parallel 2,official-cardlist,ST01-013_p2,GC01/parallel/ST01-013_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-013_p2.png?260305,ST01,0,GIFT COLLECTION 2023 [GC-01]
6857,2207,ST01-015,,Gum-Gum Jet Pistol,C,,642,288244,Gum-Gum Jet Pistol,Gum Gum Jet Pistol,ST01-015,C,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST01-015,ST01,7,7,alt,Alt,local-catalog,ST01-015::alt,thumbs/ST01-015(alt).webp,,ST01,0,
6858,2207,ST01-015,,Gum-Gum Jet Pistol,C,,642,288244,Gum-Gum Jet Pistol,Gum Gum Jet Pistol,ST01-015,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST01-015,ST01,7,7,parallel_1,Parallel 1,official-cardlist,ST01-015_p1,ORP2024V1/parallel/ST01-015_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST01-015_p1.png?260305,ST01,0,Offline Regional Participation Pack 2024 Vol. 1
6865,2210,ST02-001,,"Eustass""Captain""Kid",L,,667,288249,"Eustass""Captain""Kid (001)",EustassCaptainKid 001,ST02-001,L,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST02-001,ST02,2,2,alt,Alt,local-catalog,ST02-001::alt,thumbs/st02-001(alt).webp,,ST02,0,
6872,2213,ST02-004,,"Capone""Gang""Bege",C,,670,288252,"Capone""Gang""Bege",CaponeGangBege,ST02-004,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST02-004,ST02,5,5,alt,Alt,local-catalog,ST02-004::alt,thumbs/ST02-004alt.webp,,ST02,0,
6876,2213,ST02-004,,"Capone""Gang""Bege",C,,670,288252,"Capone""Gang""Bege",CaponeGangBege,ST02-004,C,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST02-004,ST02,5,5,alt,Prb01Alt,local-catalog,ST02-004::prb01alt,thumbs/ST02-004(PRB01alt).webp,,ST02,0,
6884,2216,ST02-007,,Jewelry Bonney,C,,673,288255,Jewelry Bonney,Jewelry Bonney,ST02-007,C,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST02-007,ST02,7,7,alt,Alt,local-catalog,ST02-007::alt,thumbs/ST02-007 (Alt).webp,,ST02,0,
6885,2216,ST02-007,,Jewelry Bonney,C,,673,288255,Jewelry Bonney,Jewelry Bonney,ST02-007,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST02-007,ST02,7,7,parallel_1,Parallel 1,official-cardlist,ST02-007_p1,TP03/parallel/ST02-007_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-007_p1.png?260305,ST02,0,Tournament Pack Vol.3
6886,2216,ST02-007,,Jewelry Bonney,C,,3121,558165,Jewelry Bonney (SP),Jewelry Bonney SP,ST02-007,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST02-007,OP08,7,7,parallel_2,Parallel 2,official-cardlist,ST02-007_p2,OP08/parallel/ST02-007_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-007_p2.png?260305,OP08,0,-TWO LEGENDS- [OP-08]
6889,2216,ST02-007,,Jewelry Bonney,C,,673,288255,Jewelry Bonney,Jewelry Bonney,ST02-007,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST02-007,ST02,7,7,sp,S P,local-catalog,ST02-007::s p,thumbs/ST02-007SP.webp,,ST02,0,
6892,2217,ST02-008,,Scratchmen Apoo,C,,674,288256,Scratchmen Apoo,Scratchmen Apoo,ST02-008,C,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,ST02-008,ST02,7,7,alt,Alt,local-catalog,ST02-008::alt,thumbs/ST02-008(alt).webp,,ST02,0,
6893,2217,ST02-008,,Scratchmen Apoo,C,,674,288256,Scratchmen Apoo,Scratchmen Apoo,ST02-008,C,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,ST02-008,ST02,7,7,parallel_1,Parallel 1,official-cardlist,ST02-008_p1,ORP2024V1/parallel/ST02-008_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/ST02-008_p1.png?260305,ST02,0,Offline Regional Participation Pack 2024 Vol. 1
