card_variant_id,candidate_market_product_pk,has_price_via_overlay,notes,mpr_market_price,mpr_mid_price,mpr_low_price,mpr_high_price,mpr_direct_low_price,mpr_listed_median_price,captured_at,subtype_name,source_name,mpr_row_id
4,3907,1,at_least_one_price_column_non_null,301.14,825.0,499.99,900.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3735
15,5235,1,at_least_one_price_column_non_null,93.86,98.27,88.0,241.74,,,2026-04-02 03:06:21,Foil,tcgcsv,5093
28,3372,1,at_least_one_price_column_non_null,1704.75,6409.5,3000.0,200000.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3168
31,2719,1,at_least_one_price_column_non_null,0.17,0.2,0.05,5.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2527
48,4786,1,at_least_one_price_column_non_null,1.12,2.25,0.75,18.99,,,2026-04-02 03:06:21,Foil,tcgcsv,4642
55,2728,1,at_least_one_price_column_non_null,0.89,1.0,0.5,50.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2536
56,2728,1,at_least_one_price_column_non_null,0.89,1.0,0.5,50.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2536
59,2729,1,at_least_one_price_column_non_null,1.8,2.24,0.74,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2537
60,2729,1,at_least_one_price_column_non_null,1.8,2.24,0.74,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2537
61,2729,1,at_least_one_price_column_non_null,1.8,2.24,0.74,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2537
62,4198,1,at_least_one_price_column_non_null,0.14,0.25,0.01,10.0,,,2026-04-02 03:06:20,Normal,tcgcsv,4025
63,2729,1,at_least_one_price_column_non_null,1.8,2.24,0.74,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2537
65,2729,1,at_least_one_price_column_non_null,1.8,2.24,0.74,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2537
83,3908,0,no_market_prices_row_for_product_pk,,,,,,,,,,
90,5111,1,at_least_one_price_column_non_null,62.26,69.99,60.92,248.69,,,2026-04-02 03:06:21,Foil,tcgcsv,4969
91,2739,1,at_least_one_price_column_non_null,2.77,4.05,1.41,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2547
92,2739,1,at_least_one_price_column_non_null,2.77,4.05,1.41,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2547
137,3909,1,at_least_one_price_column_non_null,124.57,355.0,295.0,379.99,,,2026-04-02 03:06:19,Foil,tcgcsv,3736
144,2763,1,at_least_one_price_column_non_null,0.35,0.45,0.2,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2571
145,2763,1,at_least_one_price_column_non_null,0.35,0.45,0.2,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2571
146,2763,1,at_least_one_price_column_non_null,0.35,0.45,0.2,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2571
147,2763,1,at_least_one_price_column_non_null,0.35,0.45,0.2,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2571
148,2763,1,at_least_one_price_column_non_null,0.35,0.45,0.2,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2571
149,2763,1,at_least_one_price_column_non_null,0.35,0.45,0.2,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2571
150,2763,1,at_least_one_price_column_non_null,0.35,0.45,0.2,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2571
151,2763,1,at_least_one_price_column_non_null,0.35,0.45,0.2,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2571
160,4793,1,at_least_one_price_column_non_null,0.69,0.99,0.22,72.0,,,2026-04-02 03:06:21,Foil,tcgcsv,4649
168,4795,1,at_least_one_price_column_non_null,0.83,1.0,0.5,10.0,,,2026-04-02 03:06:21,Foil,tcgcsv,4651
178,2774,1,at_least_one_price_column_non_null,1.12,1.32,0.5,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2582
194,3751,1,at_least_one_price_column_non_null,50.6,62.0,49.91,149.99,,,2026-04-02 03:06:19,Foil,tcgcsv,3578
200,4164,1,at_least_one_price_column_non_null,119.59,125.29,99.99,300.0,,,2026-04-02 03:06:20,Foil,tcgcsv,3991
201,4798,1,at_least_one_price_column_non_null,0.48,0.58,0.01,16.29,,,2026-04-02 03:06:21,Foil,tcgcsv,4654
215,4801,1,at_least_one_price_column_non_null,16.56,20.95,15.68,50.0,,,2026-04-02 03:06:21,Foil,tcgcsv,4657
220,3911,1,at_least_one_price_column_non_null,0.65,0.85,0.35,4.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3738
274,3934,1,at_least_one_price_column_non_null,0.42,0.5,0.15,10.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3761
275,3934,1,at_least_one_price_column_non_null,0.42,0.5,0.15,10.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3761
276,3934,1,at_least_one_price_column_non_null,0.42,0.5,0.15,10.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3761
277,3934,1,at_least_one_price_column_non_null,0.42,0.5,0.15,10.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3761
303,4450,1,at_least_one_price_column_non_null,172.61,172.61,128.05,700.0,,,2026-04-02 03:06:20,Foil,tcgcsv,4277
304,3945,1,at_least_one_price_column_non_null,0.28,0.3,0.1,4.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3772
335,3960,1,at_least_one_price_column_non_null,0.5,0.69,0.25,5.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3787
336,3960,1,at_least_one_price_column_non_null,0.5,0.69,0.25,5.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3787
377,3979,1,at_least_one_price_column_non_null,0.21,0.25,0.07,2.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3806
378,3979,1,at_least_one_price_column_non_null,0.21,0.25,0.07,2.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3806
379,3979,1,at_least_one_price_column_non_null,0.21,0.25,0.07,2.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3806
708,328,1,at_least_one_price_column_non_null,564.49,571.83,460.0,1500.0,,,2026-04-01 22:09:08,Foil,tcgcsv,328
709,328,1,at_least_one_price_column_non_null,564.49,571.83,460.0,1500.0,,,2026-04-01 22:09:08,Foil,tcgcsv,328
713,329,1,at_least_one_price_column_non_null,480.23,466.51,413.68,3000.0,,,2026-04-01 22:09:08,Foil,tcgcsv,329
717,310,1,at_least_one_price_column_non_null,847.45,1100.0,823.99,3100.0,,,2026-04-01 22:09:08,Foil,tcgcsv,310
720,331,1,at_least_one_price_column_non_null,0.2,0.25,0.06,5.0,,,2026-04-01 22:09:08,Foil,tcgcsv,331
721,331,1,at_least_one_price_column_non_null,0.2,0.25,0.06,5.0,,,2026-04-01 22:09:08,Foil,tcgcsv,331
722,331,1,at_least_one_price_column_non_null,0.2,0.25,0.06,5.0,,,2026-04-01 22:09:08,Foil,tcgcsv,331
725,332,1,at_least_one_price_column_non_null,0.45,0.45,0.14,9.99,,,2026-04-01 22:09:08,Foil,tcgcsv,332
726,332,1,at_least_one_price_column_non_null,0.45,0.45,0.14,9.99,,,2026-04-01 22:09:08,Foil,tcgcsv,332
727,332,1,at_least_one_price_column_non_null,0.45,0.45,0.14,9.99,,,2026-04-01 22:09:08,Foil,tcgcsv,332
728,332,1,at_least_one_price_column_non_null,0.45,0.45,0.14,9.99,,,2026-04-01 22:09:08,Foil,tcgcsv,332
729,332,1,at_least_one_price_column_non_null,0.45,0.45,0.14,9.99,,,2026-04-01 22:09:08,Foil,tcgcsv,332
730,332,1,at_least_one_price_column_non_null,0.45,0.45,0.14,9.99,,,2026-04-01 22:09:08,Foil,tcgcsv,332
733,333,1,at_least_one_price_column_non_null,0.41,0.75,0.25,9.0,,,2026-04-01 22:09:08,Normal,tcgcsv,333
734,333,1,at_least_one_price_column_non_null,0.41,0.75,0.25,9.0,,,2026-04-01 22:09:08,Normal,tcgcsv,333
735,333,1,at_least_one_price_column_non_null,0.41,0.75,0.25,9.0,,,2026-04-01 22:09:08,Normal,tcgcsv,333
739,333,1,at_least_one_price_column_non_null,0.41,0.75,0.25,9.0,,,2026-04-01 22:09:08,Normal,tcgcsv,333
740,333,1,at_least_one_price_column_non_null,0.41,0.75,0.25,9.0,,,2026-04-01 22:09:08,Normal,tcgcsv,333
763,341,1,at_least_one_price_column_non_null,46.31,57.09,43.92,168.97,,,2026-04-01 22:09:08,Foil,tcgcsv,341
764,341,1,at_least_one_price_column_non_null,46.31,57.09,43.92,168.97,,,2026-04-01 22:09:08,Foil,tcgcsv,341
765,341,1,at_least_one_price_column_non_null,46.31,57.09,43.92,168.97,,,2026-04-01 22:09:08,Foil,tcgcsv,341
766,341,1,at_least_one_price_column_non_null,46.31,57.09,43.92,168.97,,,2026-04-01 22:09:08,Foil,tcgcsv,341
770,342,1,at_least_one_price_column_non_null,0.19,0.2,0.05,2.0,,,2026-04-01 22:09:08,Normal,tcgcsv,342
771,342,1,at_least_one_price_column_non_null,0.19,0.2,0.05,2.0,,,2026-04-01 22:09:08,Normal,tcgcsv,342
772,342,1,at_least_one_price_column_non_null,0.19,0.2,0.05,2.0,,,2026-04-01 22:09:08,Normal,tcgcsv,342
775,343,1,at_least_one_price_column_non_null,0.26,0.32,0.1,3.0,,,2026-04-01 22:09:08,Normal,tcgcsv,343
776,343,1,at_least_one_price_column_non_null,0.26,0.32,0.1,3.0,,,2026-04-01 22:09:08,Normal,tcgcsv,343
788,345,1,at_least_one_price_column_non_null,447.06,447.06,397.99,3000.0,,,2026-04-01 22:09:08,Foil,tcgcsv,345
789,345,1,at_least_one_price_column_non_null,447.06,447.06,397.99,3000.0,,,2026-04-01 22:09:08,Foil,tcgcsv,345
790,345,1,at_least_one_price_column_non_null,447.06,447.06,397.99,3000.0,,,2026-04-01 22:09:08,Foil,tcgcsv,345
792,345,1,at_least_one_price_column_non_null,447.06,447.06,397.99,3000.0,,,2026-04-01 22:09:08,Foil,tcgcsv,345
793,345,1,at_least_one_price_column_non_null,447.06,447.06,397.99,3000.0,,,2026-04-01 22:09:08,Foil,tcgcsv,345
798,346,1,at_least_one_price_column_non_null,0.39,0.49,0.1,9.99,,,2026-04-01 22:09:08,Foil,tcgcsv,346
799,346,1,at_least_one_price_column_non_null,0.39,0.49,0.1,9.99,,,2026-04-01 22:09:08,Foil,tcgcsv,346
800,346,1,at_least_one_price_column_non_null,0.39,0.49,0.1,9.99,,,2026-04-01 22:09:08,Foil,tcgcsv,346
801,346,1,at_least_one_price_column_non_null,0.39,0.49,0.1,9.99,,,2026-04-01 22:09:08,Foil,tcgcsv,346
802,346,1,at_least_one_price_column_non_null,0.39,0.49,0.1,9.99,,,2026-04-01 22:09:08,Foil,tcgcsv,346
803,346,1,at_least_one_price_column_non_null,0.39,0.49,0.1,9.99,,,2026-04-01 22:09:08,Foil,tcgcsv,346
804,346,1,at_least_one_price_column_non_null,0.39,0.49,0.1,9.99,,,2026-04-01 22:09:08,Foil,tcgcsv,346
813,350,1,at_least_one_price_column_non_null,0.2,0.21,0.01,2.0,,,2026-04-01 22:09:08,Normal,tcgcsv,350
814,350,1,at_least_one_price_column_non_null,0.2,0.21,0.01,2.0,,,2026-04-01 22:09:08,Normal,tcgcsv,350
815,350,1,at_least_one_price_column_non_null,0.2,0.21,0.01,2.0,,,2026-04-01 22:09:08,Normal,tcgcsv,350
816,350,1,at_least_one_price_column_non_null,0.2,0.21,0.01,2.0,,,2026-04-01 22:09:08,Normal,tcgcsv,350
817,350,1,at_least_one_price_column_non_null,0.2,0.21,0.01,2.0,,,2026-04-01 22:09:08,Normal,tcgcsv,350
818,350,1,at_least_one_price_column_non_null,0.2,0.21,0.01,2.0,,,2026-04-01 22:09:08,Normal,tcgcsv,350
819,350,1,at_least_one_price_column_non_null,0.2,0.21,0.01,2.0,,,2026-04-01 22:09:08,Normal,tcgcsv,350
820,350,1,at_least_one_price_column_non_null,0.2,0.21,0.01,2.0,,,2026-04-01 22:09:08,Normal,tcgcsv,350
823,351,1,at_least_one_price_column_non_null,0.29,0.3,0.1,4.25,,,2026-04-01 22:09:08,Normal,tcgcsv,351
824,351,1,at_least_one_price_column_non_null,0.29,0.3,0.1,4.25,,,2026-04-01 22:09:08,Normal,tcgcsv,351
830,313,1,at_least_one_price_column_non_null,138.63,144.95,107.0,1000.0,,,2026-04-01 22:09:08,Foil,tcgcsv,313
833,3253,1,at_least_one_price_column_non_null,26.87,40.0,23.99,300.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3049
840,315,1,at_least_one_price_column_non_null,171.73,168.25,135.95,1200.0,,,2026-04-01 22:09:08,Foil,tcgcsv,315
841,315,1,at_least_one_price_column_non_null,171.73,168.25,135.95,1200.0,,,2026-04-01 22:09:08,Foil,tcgcsv,315
842,315,1,at_least_one_price_column_non_null,171.73,168.25,135.95,1200.0,,,2026-04-01 22:09:08,Foil,tcgcsv,315
852,356,1,at_least_one_price_column_non_null,0.45,0.48,0.15,20.0,,,2026-04-01 22:09:08,Normal,tcgcsv,356
855,356,1,at_least_one_price_column_non_null,0.45,0.48,0.15,20.0,,,2026-04-01 22:09:08,Normal,tcgcsv,356
859,316,1,at_least_one_price_column_non_null,1.58,1.99,0.2,5.0,,,2026-04-01 22:09:08,Normal,tcgcsv,316
860,316,1,at_least_one_price_column_non_null,1.58,1.99,0.2,5.0,,,2026-04-01 22:09:08,Normal,tcgcsv,316
864,358,1,at_least_one_price_column_non_null,114.24,114.99,99.0,420.69,,,2026-04-01 22:09:08,Foil,tcgcsv,358
869,360,1,at_least_one_price_column_non_null,0.33,0.4,0.1,10.0,,,2026-04-01 22:09:08,Normal,tcgcsv,360
870,360,1,at_least_one_price_column_non_null,0.33,0.4,0.1,10.0,,,2026-04-01 22:09:08,Normal,tcgcsv,360
871,360,1,at_least_one_price_column_non_null,0.33,0.4,0.1,10.0,,,2026-04-01 22:09:08,Normal,tcgcsv,360
875,360,1,at_least_one_price_column_non_null,0.33,0.4,0.1,10.0,,,2026-04-01 22:09:08,Normal,tcgcsv,360
876,360,1,at_least_one_price_column_non_null,0.33,0.4,0.1,10.0,,,2026-04-01 22:09:08,Normal,tcgcsv,360
884,362,1,at_least_one_price_column_non_null,0.32,0.32,0.14,4.99,,,2026-04-01 22:09:08,Foil,tcgcsv,362
885,362,1,at_least_one_price_column_non_null,0.32,0.32,0.14,4.99,,,2026-04-01 22:09:08,Foil,tcgcsv,362
886,362,1,at_least_one_price_column_non_null,0.32,0.32,0.14,4.99,,,2026-04-01 22:09:08,Foil,tcgcsv,362
887,2957,1,at_least_one_price_column_non_null,61.29,62.97,44.65,150.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2764
888,362,1,at_least_one_price_column_non_null,0.32,0.32,0.14,4.99,,,2026-04-01 22:09:08,Foil,tcgcsv,362
889,362,1,at_least_one_price_column_non_null,0.32,0.32,0.14,4.99,,,2026-04-01 22:09:08,Foil,tcgcsv,362
898,366,1,at_least_one_price_column_non_null,0.28,0.31,0.06,5.0,,,2026-04-01 22:09:08,Normal,tcgcsv,366
904,367,1,at_least_one_price_column_non_null,5.76,11.0,5.48,64.49,,,2026-04-01 22:09:08,Foil,tcgcsv,367
907,368,1,at_least_one_price_column_non_null,0.41,0.41,0.11,5.0,,,2026-04-01 22:09:08,Foil,tcgcsv,368
908,368,1,at_least_one_price_column_non_null,0.41,0.41,0.11,5.0,,,2026-04-01 22:09:08,Foil,tcgcsv,368
912,368,1,at_least_one_price_column_non_null,0.41,0.41,0.11,5.0,,,2026-04-01 22:09:08,Foil,tcgcsv,368
914,368,1,at_least_one_price_column_non_null,0.41,0.41,0.11,5.0,,,2026-04-01 22:09:08,Foil,tcgcsv,368
928,319,1,at_least_one_price_column_non_null,43.64,45.02,34.38,99.99,,,2026-04-01 22:09:08,Foil,tcgcsv,319
932,3337,1,at_least_one_price_column_non_null,21.7,22.27,15.71,59.99,,,2026-04-02 03:06:19,Foil,tcgcsv,3133
945,379,1,at_least_one_price_column_non_null,20.27,23.49,17.86,145.0,,,2026-04-01 22:09:08,Foil,tcgcsv,379
949,3336,1,at_least_one_price_column_non_null,9.84,12.45,4.95,44.99,,,2026-04-02 03:06:19,Foil,tcgcsv,3132
953,380,1,at_least_one_price_column_non_null,0.1,0.2,0.02,2.0,,,2026-04-01 22:09:08,Normal,tcgcsv,380
954,380,1,at_least_one_price_column_non_null,0.1,0.2,0.02,2.0,,,2026-04-01 22:09:08,Normal,tcgcsv,380
955,380,1,at_least_one_price_column_non_null,0.1,0.2,0.02,2.0,,,2026-04-01 22:09:08,Normal,tcgcsv,380
958,380,1,at_least_one_price_column_non_null,0.1,0.2,0.02,2.0,,,2026-04-01 22:09:08,Normal,tcgcsv,380
972,385,1,at_least_one_price_column_non_null,1.54,1.99,1.0,5.0,,,2026-04-01 22:09:08,Normal,tcgcsv,385
973,385,1,at_least_one_price_column_non_null,1.54,1.99,1.0,5.0,,,2026-04-01 22:09:08,Normal,tcgcsv,385
981,389,1,at_least_one_price_column_non_null,280.31,275.5,203.37,3000.0,,,2026-04-01 22:09:08,Foil,tcgcsv,389
987,390,1,at_least_one_price_column_non_null,142.83,147.81,130.0,699.99,,,2026-04-01 22:09:08,Foil,tcgcsv,390
991,392,1,at_least_one_price_column_non_null,143.64,160.89,139.99,399.99,,,2026-04-01 22:09:08,Foil,tcgcsv,392
1005,397,1,at_least_one_price_column_non_null,13.17,16.34,9.0,100.0,,,2026-04-01 22:09:08,Foil,tcgcsv,397
1014,401,1,at_least_one_price_column_non_null,43.86,49.17,31.0,150.0,,,2026-04-01 22:09:08,Foil,tcgcsv,401
1015,401,1,at_least_one_price_column_non_null,43.86,49.17,31.0,150.0,,,2026-04-01 22:09:08,Foil,tcgcsv,401
1026,405,1,at_least_one_price_column_non_null,18.19,25.86,15.0,99.99,,,2026-04-01 22:09:08,Foil,tcgcsv,405
1028,3192,1,at_least_one_price_column_non_null,0.2,0.25,0.04,6.99,,,2026-04-02 03:06:19,Normal,tcgcsv,2993
1045,411,1,at_least_one_price_column_non_null,123.12,141.59,109.0,3000.0,,,2026-04-01 22:09:08,Foil,tcgcsv,411
1053,412,1,at_least_one_price_column_non_null,0.85,0.95,0.24,95.0,,,2026-04-01 22:09:08,Foil,tcgcsv,412
1080,425,1,at_least_one_price_column_non_null,115.29,119.99,95.68,499.99,,,2026-04-01 22:09:08,Foil,tcgcsv,425
1087,428,1,at_least_one_price_column_non_null,10.59,17.67,7.98,99.99,,,2026-04-01 22:09:08,Foil,tcgcsv,428
1092,429,1,at_least_one_price_column_non_null,26.45,29.62,22.0,160.0,,,2026-04-01 22:09:08,Foil,tcgcsv,429
1098,432,1,at_least_one_price_column_non_null,11.25,12.68,9.0,100.0,,,2026-04-01 22:09:08,Foil,tcgcsv,432
1101,434,1,at_least_one_price_column_non_null,6.43,8.72,4.35,75.0,,,2026-04-01 22:09:08,Foil,tcgcsv,434
1110,438,1,at_least_one_price_column_non_null,0.33,0.39,0.15,4.0,,,2026-04-01 22:09:08,Normal,tcgcsv,438
1111,438,1,at_least_one_price_column_non_null,0.33,0.39,0.15,4.0,,,2026-04-01 22:09:08,Normal,tcgcsv,438
1115,440,1,at_least_one_price_column_non_null,6.54,7.61,3.99,48.0,,,2026-04-01 22:09:08,Foil,tcgcsv,440
1128,462,1,at_least_one_price_column_non_null,0.14,0.2,0.05,4.0,,,2026-04-01 22:09:08,Normal,tcgcsv,462
1143,451,1,at_least_one_price_column_non_null,0.39,0.42,0.18,6.5,,,2026-04-01 22:09:08,Foil,tcgcsv,451
1169,461,1,at_least_one_price_column_non_null,104.03,109.99,93.0,320.0,,,2026-04-01 22:09:08,Foil,tcgcsv,461
1179,3156,1,at_least_one_price_column_non_null,1.09,1.14,0.49,25.0,,,2026-04-02 03:06:19,Foil,tcgcsv,2959
1192,2258,1,at_least_one_price_column_non_null,148.31,143.48,98.25,299.95,,,2026-04-02 03:06:18,Foil,tcgcsv,2069
1198,470,1,at_least_one_price_column_non_null,0.17,0.25,0.03,5.0,,,2026-04-02 02:58:10,Normal,tcgcsv,470
1199,470,1,at_least_one_price_column_non_null,0.17,0.25,0.03,5.0,,,2026-04-02 02:58:10,Normal,tcgcsv,470
1201,470,1,at_least_one_price_column_non_null,0.17,0.25,0.03,5.0,,,2026-04-02 02:58:10,Normal,tcgcsv,470
1208,473,1,at_least_one_price_column_non_null,0.79,0.87,0.46,25.0,,,2026-04-02 02:58:10,Foil,tcgcsv,473
1209,473,1,at_least_one_price_column_non_null,0.79,0.87,0.46,25.0,,,2026-04-02 02:58:10,Foil,tcgcsv,473
1210,3157,1,at_least_one_price_column_non_null,0.3,0.38,0.2,10.0,,,2026-04-02 03:06:19,Normal,tcgcsv,2960
1230,3364,1,at_least_one_price_column_non_null,797.28,2909.5,2750.0,3069.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3160
1235,521,1,at_least_one_price_column_non_null,0.16,0.25,0.09,4.99,,,2026-04-02 02:58:10,Normal,tcgcsv,521
1236,521,1,at_least_one_price_column_non_null,0.16,0.25,0.09,4.99,,,2026-04-02 02:58:10,Normal,tcgcsv,521
1237,521,1,at_least_one_price_column_non_null,0.16,0.25,0.09,4.99,,,2026-04-02 02:58:10,Normal,tcgcsv,521
1240,521,1,at_least_one_price_column_non_null,0.16,0.25,0.09,4.99,,,2026-04-02 02:58:10,Normal,tcgcsv,521
1258,3158,1,at_least_one_price_column_non_null,0.12,0.15,0.03,1.34,,,2026-04-02 03:06:19,Normal,tcgcsv,2961
1262,3159,1,at_least_one_price_column_non_null,0.11,0.15,0.01,1.29,,,2026-04-02 03:06:19,Normal,tcgcsv,2962
1269,528,1,at_least_one_price_column_non_null,0.17,0.25,0.05,10.0,,,2026-04-02 02:58:10,Normal,tcgcsv,528
1290,535,1,at_least_one_price_column_non_null,0.55,0.61,0.25,10.0,,,2026-04-02 02:58:10,Foil,tcgcsv,535
1302,539,1,at_least_one_price_column_non_null,0.1,0.15,0.01,5.0,,,2026-04-02 02:58:10,Normal,tcgcsv,539
1306,540,1,at_least_one_price_column_non_null,0.27,0.35,0.19,25.0,,,2026-04-02 02:58:10,Normal,tcgcsv,540
1308,540,1,at_least_one_price_column_non_null,0.27,0.35,0.19,25.0,,,2026-04-02 02:58:10,Normal,tcgcsv,540
1311,541,1,at_least_one_price_column_non_null,0.13,0.17,0.02,5.0,,,2026-04-02 02:58:10,Normal,tcgcsv,541
1312,541,1,at_least_one_price_column_non_null,0.13,0.17,0.02,5.0,,,2026-04-02 02:58:10,Normal,tcgcsv,541
1366,559,1,at_least_one_price_column_non_null,0.12,0.15,0.01,5.0,,,2026-04-02 02:58:10,Normal,tcgcsv,561
1369,3193,1,at_least_one_price_column_non_null,0.06,0.15,0.01,1.29,,,2026-04-02 03:06:19,Normal,tcgcsv,2994
1376,3194,1,at_least_one_price_column_non_null,0.1,0.15,0.01,5.0,,,2026-04-02 03:06:19,Normal,tcgcsv,2995
1397,568,1,at_least_one_price_column_non_null,0.23,0.28,0.01,10.0,,,2026-04-02 02:58:10,Normal,tcgcsv,570
1398,568,1,at_least_one_price_column_non_null,0.23,0.28,0.01,10.0,,,2026-04-02 02:58:10,Normal,tcgcsv,570
1410,573,1,at_least_one_price_column_non_null,0.31,0.45,0.22,25.0,,,2026-04-02 02:58:10,Foil,tcgcsv,575
1454,2261,1,at_least_one_price_column_non_null,54.84,57.43,45.0,149.99,,,2026-04-02 03:06:18,Foil,tcgcsv,2072
1469,593,1,at_least_one_price_column_non_null,0.47,0.66,0.1,10.0,,,2026-04-02 02:58:10,Foil,tcgcsv,595
1481,3222,1,at_least_one_price_column_non_null,0.8,0.99,0.1,50.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3019
1494,602,1,at_least_one_price_column_non_null,0.23,0.29,0.08,50.0,,,2026-04-02 02:58:10,Foil,tcgcsv,604
1495,602,1,at_least_one_price_column_non_null,0.23,0.29,0.08,50.0,,,2026-04-02 02:58:10,Foil,tcgcsv,604
1496,602,1,at_least_one_price_column_non_null,0.23,0.29,0.08,50.0,,,2026-04-02 02:58:10,Foil,tcgcsv,604
1497,3223,1,at_least_one_price_column_non_null,0.22,0.25,0.05,1.41,,,2026-04-02 03:06:19,Normal,tcgcsv,3020
1502,2262,1,at_least_one_price_column_non_null,61.29,62.31,49.5,120.99,,,2026-04-02 03:06:18,Foil,tcgcsv,2073
1523,608,1,at_least_one_price_column_non_null,0.17,0.25,0.1,10.0,,,2026-04-02 02:58:10,Normal,tcgcsv,610
1524,608,1,at_least_one_price_column_non_null,0.17,0.25,0.1,10.0,,,2026-04-02 02:58:10,Normal,tcgcsv,610
1526,608,1,at_least_one_price_column_non_null,0.17,0.25,0.1,10.0,,,2026-04-02 02:58:10,Normal,tcgcsv,610
1529,608,1,at_least_one_price_column_non_null,0.17,0.25,0.1,10.0,,,2026-04-02 02:58:10,Normal,tcgcsv,610
1530,608,1,at_least_one_price_column_non_null,0.17,0.25,0.1,10.0,,,2026-04-02 02:58:10,Normal,tcgcsv,610
1531,3224,1,at_least_one_price_column_non_null,0.15,0.22,0.04,2.0,,,2026-04-02 03:06:19,Normal,tcgcsv,3021
1540,3225,1,at_least_one_price_column_non_null,0.14,0.15,0.03,1.31,,,2026-04-02 03:06:19,Normal,tcgcsv,3022
1543,3226,1,at_least_one_price_column_non_null,0.05,0.12,0.01,1.29,,,2026-04-02 03:06:19,Normal,tcgcsv,3023
1545,612,1,at_least_one_price_column_non_null,0.32,0.38,0.17,25.0,,,2026-04-02 02:58:10,Foil,tcgcsv,614
1549,614,1,at_least_one_price_column_non_null,0.2,0.25,0.09,5.0,,,2026-04-02 02:58:10,Normal,tcgcsv,616
1552,3227,1,at_least_one_price_column_non_null,0.12,0.15,0.01,1.29,,,2026-04-02 03:06:19,Normal,tcgcsv,3024
1566,3228,1,at_least_one_price_column_non_null,0.09,0.11,0.01,1.29,,,2026-04-02 03:06:19,Normal,tcgcsv,3025
1569,618,1,at_least_one_price_column_non_null,0.15,0.2,0.01,6.98,,,2026-04-02 02:58:10,Normal,tcgcsv,620
1572,618,1,at_least_one_price_column_non_null,0.15,0.2,0.01,6.98,,,2026-04-02 02:58:10,Normal,tcgcsv,620
1584,2389,1,at_least_one_price_column_non_null,256.08,300.0,200.99,650.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2200
1602,2959,1,at_least_one_price_column_non_null,59.87,68.59,46.0,150.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2766
1606,2027,1,at_least_one_price_column_non_null,0.12,0.25,0.01,25.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1840
1607,3160,1,at_least_one_price_column_non_null,0.16,0.2,0.04,1.35,,,2026-04-02 03:06:19,Normal,tcgcsv,2963
1609,2027,1,at_least_one_price_column_non_null,0.12,0.25,0.01,25.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1840
1611,2028,1,at_least_one_price_column_non_null,0.04,0.12,0.01,1.58,,,2026-04-02 03:06:17,Normal,tcgcsv,1841
1616,2030,1,at_least_one_price_column_non_null,0.05,0.15,0.01,1.58,,,2026-04-02 03:06:17,Normal,tcgcsv,1843
1617,3161,1,at_least_one_price_column_non_null,0.03,0.1,0.01,1.0,,,2026-04-02 03:06:19,Normal,tcgcsv,2964
1620,3162,1,at_least_one_price_column_non_null,0.08,0.1,0.01,1.0,,,2026-04-02 03:06:19,Normal,tcgcsv,2965
1623,2032,1,at_least_one_price_column_non_null,0.44,0.45,0.15,25.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1845
1624,2695,1,at_least_one_price_column_non_null,175.72,180.0,149.99,550.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2503
