card_variant_id,card_canonical_code,card_name,candidate_market_product_pk,candidate_market_product_external_id,match_score,match_reasons,match_confidence,needs_manual_review,cv_variant_key,cv_variant_label,cv_print_id,cv_image_path
4331,OP09-077,Gum-Gum Lightning,4881,656082,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r2,R2,OP09-077_r2,PRB02/reprint/OP09-077_r2.png
4335,OP09-078,Gum-Gum Giant,4693,653835,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,OP09-078_p2,PRB02/parallel/OP09-078_p2.png
4337,OP09-078,Gum-Gum Giant,4693,653835,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP09-078_r1,PRB02/reprint/OP09-078_r1.png
4340,OP09-079,Gum-Gum Jump Rope,4883,656084,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP09-079_p1,PRB02/parallel/OP09-079_p1.png
4341,OP09-079,Gum-Gum Jump Rope,4883,656084,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP09-079_r1,PRB02/reprint/OP09-079_r1.png
4346,OP09-081,Marshall.D.Teach,3693,597021,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP09-081::alt,thumbs/OP09-081alt.webp
4349,OP09-081,Marshall.D.Teach,3693,597021,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,St27,OP09-081::st27,thumbs/OP09-081(ST27).webp
4357,OP09-084,Catarina Devon,4885,656086,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP09-084_p1,PRB02/parallel/OP09-084_p1.png
4358,OP09-084,Catarina Devon,4885,656086,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP09-084_r1,PRB02/reprint/OP09-084_r1.png
4363,OP09-086,Jesus Burgess,4712,654098,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP09-086_p1,PRB02/parallel/OP09-086_p1.png
4366,OP09-086,Jesus Burgess,4712,654098,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r2,R2,OP09-086_r2,PRB02/reprint/OP09-086_r2.png
4389,OP09-093,Marshall.D.Teach,3706,597034,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,mr,M Anga Alt,OP09-093::m anga alt,thumbs/OP09-093Manga alt.webp
4390,OP09-093,Marshall.D.Teach,3706,597034,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP09-093_p1,OP09/parallel/OP09-093_p1.png
4391,OP09-093,Marshall.D.Teach,3706,597034,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,OP09-093_p2,OP09/parallel/OP09-093_p2.png
4392,OP09-093,Marshall.D.Teach,3706,597034,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_3,Parallel 3,OP09-093_p3,OP09/parallel/OP09-093_p3.png
4393,OP09-093,Marshall.D.Teach,4439,646572,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_4,Parallel 4,OP09-093_p4,OP12/parallel/OP09-093_p4.png
4394,OP09-093,Marshall.D.Teach,4439,646572,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_5,Parallel 5,OP09-093_p5,OP12/parallel/OP09-093_p5.png
4396,OP09-093,Marshall.D.Teach,3706,597034,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,sp,SP1,OP09-093::sp1,thumbs/OP09-093(SP1).webp
4397,OP09-093,Marshall.D.Teach,3706,597034,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,sp,SP2,OP09-093::sp2,thumbs/OP09-093(SP2).webp
4407,OP09-096,My Era...Begins!!,4694,653836,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP09-096_p1,PRB02/parallel/OP09-096_p1.png
4409,OP09-096,My Era...Begins!!,4694,653836,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP09-096_r1,PRB02/reprint/OP09-096_r1.png
4412,OP09-097,Black Vortex,4889,656090,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP09-097_p1,PRB02/parallel/OP09-097_p1.png
4413,OP09-097,Black Vortex,4889,656090,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP09-097_r1,PRB02/reprint/OP09-097_r1.png
4416,OP09-098,Black Hole,4891,656092,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP09-098_p1,PRB02/parallel/OP09-098_p1.png
4417,OP09-098,Black Hole,4891,656092,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP09-098_r1,PRB02/reprint/OP09-098_r1.png
4429,OP09-103,Koala,3719,597047,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP09-103::alt,thumbs/OP09-103alt.webp
4445,OP09-107,Nico Robin,3724,597052,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP09-107::alt,thumbs/OP09-107alt.webp
4473,OP09-118,Gol.D.Roger,3736,597064,89,market_number_eq_canonical_or_extracted;set_code_match;card_name_substring_product;source_tcgcsv,low,1,mr,M Anga Alt,OP09-118::m anga alt,thumbs/OP09-118Manga alt.webp
4474,OP09-118,Gol.D.Roger,3736,597064,89,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP09-118_p1,OP09/parallel/OP09-118_p1.png
4475,OP09-118,Gol.D.Roger,3736,597064,89,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,OP09-118_p2,OP09/parallel/OP09-118_p2.png
4477,OP09-118,Gol.D.Roger,3736,597064,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;card_name_substring_product;source_tcgcsv,low,1,promo,Wanted,OP09-118::wanted,thumbs/OP09-118(Wanted).webp
4481,OP09-119,Monkey.D.Luffy,3739,597067,89,market_number_eq_canonical_or_extracted;set_code_match;card_name_substring_product;source_tcgcsv,low,1,mr,M Anga At,OP09-119::m anga at,thumbs/OP09-119Manga at.webp
4482,OP09-119,Monkey.D.Luffy,3739,597067,89,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP09-119_p1,OP09/parallel/OP09-119_p1.png
4483,OP09-119,Monkey.D.Luffy,3739,597067,89,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,OP09-119_p2,OP09/parallel/OP09-119_p2.png
4485,OP09-119,Monkey.D.Luffy,3739,597067,89,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_4,Parallel 4,OP09-119_p4,ANN3JP/parallel/OP09-119_p4.png
4486,OP09-119,Monkey.D.Luffy,3739,597067,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;card_name_substring_product;source_tcgcsv,low,1,sp,SP,OP09-119::sp,thumbs/OP09-119(SP).webp
4489,OP10-001,Smoker,3753,617030,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-001::alt,thumbs/OP10-001alt.webp
4493,OP10-002,Caesar Clown,3755,617032,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-002::alt,thumbs/OP10-002alt.webp
4497,OP10-003,Sugar,3757,617034,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-003::alt,thumbs/OP10-003alt.webp
4503,OP10-005,Sanji,3760,617037,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-005::alt,thumbs/OP10-005alt.webp
4518,OP10-011,Tony Tony.Chopper,4714,654100,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP10-011_p1,PRB02/parallel/OP10-011_p1.png
4520,OP10-011,Tony Tony.Chopper,4714,654100,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP10-011_r1,PRB02/reprint/OP10-011_r1.png
4530,OP10-016,Monet,3772,617049,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-016::alt,thumbs/OP10-016alt.webp
4536,OP10-018,Ten-Layer Igloo,4899,656100,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,OP10-018_p2,OP10/parallel/OP10-018_p2.png
4537,OP10-018,Ten-Layer Igloo,4899,656100,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP10-018_r1,PRB02/reprint/OP10-018_r1.png
4540,OP10-019,Divine Departure,3776,617053,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-019::alt,thumbs/OP10-019alt.webp
4548,OP10-022,Trafalgar Law,3780,617057,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-022::alt,thumbs/OP10-022alt.webp
4567,OP10-030,Smoker,3789,617066,89,market_number_eq_canonical_or_extracted;set_code_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-030::alt,thumbs/OP10-030alt.webp
4570,OP10-030,Smoker,3790,617067,105,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;card_name_substring_product;source_tcgcsv,low,1,sp,SP,OP10-030::sp,thumbs/OP10-030(SP).webp
4571,OP10-030,Smoker,3790,617067,105,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;card_name_substring_product;source_tcgcsv,low,1,sp,SP1,OP10-030::sp1,thumbs/OP10-030(SP1).webp
4572,OP10-030,Smoker,3790,617067,105,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;card_name_substring_product;source_tcgcsv,low,1,sp,SP2,OP10-030::sp2,thumbs/OP10-030(SP2).webp
4577,OP10-032,Tashigi,3792,617069,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-032::alt,thumbs/OP10-032alt.webp
4592,OP10-037,Lim,3798,617075,91,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;source_tcgcsv,low,1,alt,Alt,OP10-037::alt,thumbs/OP10-037alt.webp
4604,OP10-042,Usopp,3804,617081,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-042::alt,thumbs/OP10-042alt.webp
4613,OP10-045,Cavendish,3808,617085,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-045::alt,thumbs/OP10-045alt.webp
4617,OP10-046,Kyros,3810,617087,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-046::alt,thumbs/OP10-046alt.webp
4645,OP10-058,Rebecca,3823,617100,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-058::alt,thumbs/OP10-058alt.webp
4668,OP10-067,Senor Pink,3833,617110,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-067::alt,thumbs/OP10-067alt.webp
4678,OP10-071,Donquixote Doflamingo,3838,617115,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-071::alt,thumbs/OP10-071alt.webp
4682,OP10-072,Donquixote Rosinante,3840,617117,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-072::alt,thumbs/OP10-072alt.webp
4698,OP10-079,God Thread,4910,656111,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP10-079_p1,PRB02/parallel/OP10-079_p1.png
4699,OP10-079,God Thread,4910,656111,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP10-079_r1,PRB02/reprint/OP10-079_r1.png
4706,OP10-082,Kuzan,3851,617128,89,market_number_eq_canonical_or_extracted;set_code_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-082::alt,thumbs/OP10-082alt.webp
4709,OP10-082,Kuzan,3852,617129,105,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;card_name_substring_product;source_tcgcsv,low,1,sp,SP,OP10-082::sp,thumbs/OP10-082(SP).webp
4727,OP10-090,Franky,3860,617137,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-090::alt,thumbs/OP10-090alt.webp
4742,OP10-095,Roronoa Zoro,4708,654022,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP10-095_p1,PRB02/parallel/OP10-095_p1.png
4744,OP10-095,Roronoa Zoro,4708,654022,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP10-095_r1,PRB02/reprint/OP10-095_r1.png
4753,OP10-099,"Eustass""Captain""Kid",3870,617147,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-099::alt,thumbs/OP10-099alt.webp
4767,OP10-105,Cavendish,4920,656121,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP10-105_p1,PRB02/parallel/OP10-105_p1.png
4768,OP10-105,Cavendish,4920,656121,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP10-105_r1,PRB02/reprint/OP10-105_r1.png
4778,OP10-108,Scratchmen Apoo,4926,656127,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP10-108_p1,PRB02/parallel/OP10-108_p1.png
4779,OP10-108,Scratchmen Apoo,4926,656127,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP10-108_r1,PRB02/reprint/OP10-108_r1.png
4782,OP10-109,Basil Hawkins,4709,654093,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP10-109_p1,PRB02/parallel/OP10-109_p1.png
4784,OP10-109,Basil Hawkins,4709,654093,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP10-109_r1,PRB02/reprint/OP10-109_r1.png
4789,OP10-111,Monkey.D.Luffy,3883,617160,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-111::alt,thumbs/OP10-111alt.webp
4793,OP10-112,"Eustass""Captain""Kid",3885,617162,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP10-112::alt,thumbs/OP10-112alt.webp
4800,OP10-114,X.Drake,4943,656144,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP10-114_p1,PRB02/parallel/OP10-114_p1.png
4801,OP10-114,X.Drake,4943,656144,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,OP10-114_p2,PRB02/parallel/OP10-114_p2.png
