id,printing_id,market_product_id,mapping_confidence,mapping_method,is_preferred
3186,4704,3852,HIGH,exact_code_plus_base_flag,1
3738,4704,4437,HIGH,exact_code_plus_base_flag,1
3571,4712,4263,HIGH,exact_code_plus_base_flag,1
1154,4715,1589,HIGH,exact_code_plus_base_flag,1
1155,4715,1590,HIGH,exact_code_plus_base_flag,1
3195,4725,3861,HIGH,exact_code_plus_base_flag,1
1254,4731,1699,HIGH,exact_code_plus_base_flag,1
1266,4731,1713,HIGH,exact_code_plus_base_flag,1
1281,4731,1729,HIGH,exact_code_plus_base_flag,1
3993,4740,4708,HIGH,exact_code_plus_base_flag,1
4140,4740,4915,HIGH,exact_code_plus_base_flag,1
3205,4751,3871,HIGH,exact_code_plus_base_flag,1
4145,4765,4920,HIGH,exact_code_plus_base_flag,1
4147,4765,4922,HIGH,exact_code_plus_base_flag,1
1077,4769,1488,HIGH,exact_code_plus_base_flag,1
1380,4771,1845,HIGH,exact_code_plus_base_flag,1
1399,4771,1864,HIGH,exact_code_plus_base_flag,1
1400,4771,1865,HIGH,exact_code_plus_base_flag,1
4151,4776,4926,HIGH,exact_code_plus_base_flag,1
4152,4776,4927,HIGH,exact_code_plus_base_flag,1
1185,4780,1623,HIGH,exact_code_plus_base_flag,1
3994,4780,4709,HIGH,exact_code_plus_base_flag,1
4156,4780,4931,HIGH,exact_code_plus_base_flag,1
1285,4787,1734,HIGH,exact_code_plus_base_flag,1
1321,4787,1776,HIGH,exact_code_plus_base_flag,1
3218,4787,3884,HIGH,exact_code_plus_base_flag,1
3220,4791,3886,HIGH,exact_code_plus_base_flag,1
4162,4791,4937,HIGH,exact_code_plus_base_flag,1
1186,4796,1624,HIGH,exact_code_plus_base_flag,1
1322,4796,1777,HIGH,exact_code_plus_base_flag,1
4168,4798,4943,HIGH,exact_code_plus_base_flag,1
4171,4798,4946,HIGH,exact_code_plus_base_flag,1
4175,4798,4950,HIGH,exact_code_plus_base_flag,1
3227,4810,3893,HIGH,exact_code_plus_base_flag,1
3229,4814,3895,HIGH,exact_code_plus_base_flag,1
3230,4814,3896,HIGH,exact_code_plus_base_flag,1
4007,4814,4722,HIGH,exact_code_plus_base_flag,1
4178,4814,4953,HIGH,exact_code_plus_base_flag,1
3342,4823,4018,HIGH,exact_code_plus_base_flag,1
1210,4831,1653,HIGH,exact_code_plus_base_flag,1
3346,4831,4022,HIGH,exact_code_plus_base_flag,1
3351,4842,4027,HIGH,exact_code_plus_base_flag,1
1211,4848,1654,HIGH,exact_code_plus_base_flag,1
3354,4848,4030,HIGH,exact_code_plus_base_flag,1
1381,4859,1846,HIGH,exact_code_plus_base_flag,1
1382,4867,1847,HIGH,exact_code_plus_base_flag,1
3363,4869,4039,HIGH,exact_code_plus_base_flag,1
3367,4877,4043,HIGH,exact_code_plus_base_flag,1
3369,4881,4045,HIGH,exact_code_plus_base_flag,1
3371,4885,4047,HIGH,exact_code_plus_base_flag,1
1383,4897,1848,HIGH,exact_code_plus_base_flag,1
1384,4901,1849,HIGH,exact_code_plus_base_flag,1
3380,4904,4056,HIGH,exact_code_plus_base_flag,1
3390,4924,4066,HIGH,exact_code_plus_base_flag,1
1417,4928,1890,HIGH,exact_code_plus_base_flag,1
3392,4928,4068,HIGH,exact_code_plus_base_flag,1
3399,4945,4075,HIGH,exact_code_plus_base_flag,1
3404,4957,4080,HIGH,exact_code_plus_base_flag,1
1385,4963,1850,HIGH,exact_code_plus_base_flag,1
1427,4965,1904,HIGH,exact_code_plus_base_flag,1
3408,4965,4084,HIGH,exact_code_plus_base_flag,1
3916,4978,4624,HIGH,exact_code_plus_base_flag,1
1341,4985,1799,HIGH,exact_code_plus_base_flag,1
3417,4991,4093,HIGH,exact_code_plus_base_flag,1
1429,5004,1906,HIGH,exact_code_plus_base_flag,1
3423,5004,4099,HIGH,exact_code_plus_base_flag,1
1386,5010,1851,HIGH,exact_code_plus_base_flag,1
3427,5014,4103,HIGH,exact_code_plus_base_flag,1
1286,5023,1735,HIGH,exact_code_plus_base_flag,1
3431,5023,4107,HIGH,exact_code_plus_base_flag,1
3439,5040,4115,HIGH,exact_code_plus_base_flag,1
3444,5050,4120,HIGH,exact_code_plus_base_flag,1
1387,5063,1852,HIGH,exact_code_plus_base_flag,1
3453,5069,4129,HIGH,exact_code_plus_base_flag,1
3457,5077,4133,HIGH,exact_code_plus_base_flag,1
3464,5092,4140,HIGH,exact_code_plus_base_flag,1
1166,5104,1601,HIGH,exact_code_plus_base_flag,1
3470,5104,4146,HIGH,exact_code_plus_base_flag,1
4595,5104,5406,HIGH,exact_code_plus_base_flag,1
1388,5120,1853,HIGH,exact_code_plus_base_flag,1
3479,5124,4155,HIGH,exact_code_plus_base_flag,1
3484,5134,4160,HIGH,exact_code_plus_base_flag,1
3485,5134,4161,HIGH,exact_code_plus_base_flag,1
1212,5140,1655,HIGH,exact_code_plus_base_flag,1
3487,5140,4163,HIGH,exact_code_plus_base_flag,1
3588,5146,4287,HIGH,exact_code_plus_base_flag,1
1340,5158,1798,HIGH,exact_code_plus_base_flag,1
3596,5164,4295,HIGH,exact_code_plus_base_flag,1
3603,5178,4302,HIGH,exact_code_plus_base_flag,1
4596,5178,5407,HIGH,exact_code_plus_base_flag,1
1326,5182,1781,HIGH,exact_code_plus_base_flag,1
3605,5182,4304,HIGH,exact_code_plus_base_flag,1
1287,5191,1736,HIGH,exact_code_plus_base_flag,1
1328,5196,1783,HIGH,exact_code_plus_base_flag,1
1329,5196,1787,HIGH,exact_code_plus_base_flag,1
3611,5196,4310,HIGH,exact_code_plus_base_flag,1
1339,5216,1797,HIGH,exact_code_plus_base_flag,1
1363,5222,1826,HIGH,exact_code_plus_base_flag,1
1374,5222,1838,HIGH,exact_code_plus_base_flag,1
3622,5229,4321,HIGH,exact_code_plus_base_flag,1
4460,5229,5242,HIGH,exact_code_plus_base_flag,1
1323,5235,1778,HIGH,exact_code_plus_base_flag,1
1325,5235,1780,HIGH,exact_code_plus_base_flag,1
3624,5235,4323,HIGH,exact_code_plus_base_flag,1
1426,5246,1903,HIGH,exact_code_plus_base_flag,1
3628,5246,4327,HIGH,exact_code_plus_base_flag,1
3632,5257,4331,HIGH,exact_code_plus_base_flag,1
1446,5264,1925,HIGH,exact_code_plus_base_flag,1
3636,5268,4335,HIGH,exact_code_plus_base_flag,1
3638,5272,4337,HIGH,exact_code_plus_base_flag,1
3641,5278,4340,HIGH,exact_code_plus_base_flag,1
1338,5296,1796,HIGH,exact_code_plus_base_flag,1
3655,5308,4354,HIGH,exact_code_plus_base_flag,1
3660,5318,4359,HIGH,exact_code_plus_base_flag,1
3662,5323,4361,HIGH,exact_code_plus_base_flag,1
1364,5327,1827,HIGH,exact_code_plus_base_flag,1
1375,5327,1839,HIGH,exact_code_plus_base_flag,1
3665,5331,4364,HIGH,exact_code_plus_base_flag,1
3673,5349,4372,HIGH,exact_code_plus_base_flag,1
1451,5353,1932,HIGH,exact_code_plus_base_flag,1
1460,5353,1941,HIGH,exact_code_plus_base_flag,1
1464,5353,1945,HIGH,exact_code_plus_base_flag,1
3677,5359,4376,HIGH,exact_code_plus_base_flag,1
1447,5373,1926,HIGH,exact_code_plus_base_flag,1
3686,5379,4385,HIGH,exact_code_plus_base_flag,1
3692,5391,4391,HIGH,exact_code_plus_base_flag,1
3694,5395,4393,HIGH,exact_code_plus_base_flag,1
1452,5401,1933,HIGH,exact_code_plus_base_flag,1
1461,5401,1942,HIGH,exact_code_plus_base_flag,1
1465,5401,1946,HIGH,exact_code_plus_base_flag,1
1365,5410,1828,HIGH,exact_code_plus_base_flag,1
1376,5410,1840,HIGH,exact_code_plus_base_flag,1
1431,5414,1908,HIGH,exact_code_plus_base_flag,1
3702,5414,4401,HIGH,exact_code_plus_base_flag,1
1337,5426,1795,HIGH,exact_code_plus_base_flag,1
3711,5436,4410,HIGH,exact_code_plus_base_flag,1
1413,5452,1884,HIGH,exact_code_plus_base_flag,1
3718,5452,4417,HIGH,exact_code_plus_base_flag,1
4332,5452,5114,HIGH,exact_code_plus_base_flag,1
1336,5466,1794,HIGH,exact_code_plus_base_flag,1
1366,5466,1829,HIGH,exact_code_plus_base_flag,1
1377,5466,1841,HIGH,exact_code_plus_base_flag,1
3729,5483,4428,HIGH,exact_code_plus_base_flag,1
3730,5483,4429,HIGH,exact_code_plus_base_flag,1
1432,5489,1909,HIGH,exact_code_plus_base_flag,1
3732,5489,4431,HIGH,exact_code_plus_base_flag,1
3746,5495,4454,HIGH,exact_code_plus_base_flag,1
3748,5500,4456,HIGH,exact_code_plus_base_flag,1
1404,5504,1869,HIGH,exact_code_plus_base_flag,1
3750,5504,4458,HIGH,exact_code_plus_base_flag,1
3752,5508,4460,HIGH,exact_code_plus_base_flag,1
3756,5516,4464,HIGH,exact_code_plus_base_flag,1
1458,5537,1939,HIGH,exact_code_plus_base_flag,1
3766,5537,4474,HIGH,exact_code_plus_base_flag,1
1352,5545,1812,HIGH,exact_code_plus_base_flag,1
3774,5554,4482,HIGH,exact_code_plus_base_flag,1
3779,5564,4487,HIGH,exact_code_plus_base_flag,1
3781,5568,4489,HIGH,exact_code_plus_base_flag,1
4597,5576,5408,HIGH,exact_code_plus_base_flag,1
4602,5588,5453,HIGH,exact_code_plus_base_flag,1
1353,5594,1813,HIGH,exact_code_plus_base_flag,1
3796,5599,4504,HIGH,exact_code_plus_base_flag,1
4598,5599,5409,HIGH,exact_code_plus_base_flag,1
3806,5619,4514,HIGH,exact_code_plus_base_flag,1
3810,5627,4518,HIGH,exact_code_plus_base_flag,1
1351,5635,1811,HIGH,exact_code_plus_base_flag,1
1335,5648,1793,HIGH,exact_code_plus_base_flag,1
3821,5652,4529,HIGH,exact_code_plus_base_flag,1
3823,5656,4531,HIGH,exact_code_plus_base_flag,1
3825,5660,4533,HIGH,exact_code_plus_base_flag,1
3836,5682,4544,HIGH,exact_code_plus_base_flag,1
3840,5690,4548,HIGH,exact_code_plus_base_flag,1
3842,5694,4550,HIGH,exact_code_plus_base_flag,1
3843,5694,4551,HIGH,exact_code_plus_base_flag,1
3846,5702,4554,HIGH,exact_code_plus_base_flag,1
3848,5706,4556,HIGH,exact_code_plus_base_flag,1
3849,5706,4557,HIGH,exact_code_plus_base_flag,1
3851,5712,4559,HIGH,exact_code_plus_base_flag,1
3852,5712,4560,HIGH,exact_code_plus_base_flag,1
1334,5720,1792,HIGH,exact_code_plus_base_flag,1
3858,5728,4566,HIGH,exact_code_plus_base_flag,1
3859,5728,4567,HIGH,exact_code_plus_base_flag,1
3862,5736,4570,HIGH,exact_code_plus_base_flag,1
3863,5736,4571,HIGH,exact_code_plus_base_flag,1
3873,5758,4581,HIGH,exact_code_plus_base_flag,1
3882,5776,4590,HIGH,exact_code_plus_base_flag,1
3885,5783,4593,HIGH,exact_code_plus_base_flag,1
3889,5791,4597,HIGH,exact_code_plus_base_flag,1
3891,5795,4599,HIGH,exact_code_plus_base_flag,1
1456,5805,1937,HIGH,exact_code_plus_base_flag,1
3896,5805,4604,HIGH,exact_code_plus_base_flag,1
3897,5805,4605,HIGH,exact_code_plus_base_flag,1
3898,5805,4606,HIGH,exact_code_plus_base_flag,1
3899,5805,4607,HIGH,exact_code_plus_base_flag,1
1448,5816,1927,HIGH,exact_code_plus_base_flag,1
1457,5816,1938,HIGH,exact_code_plus_base_flag,1
3901,5816,4609,HIGH,exact_code_plus_base_flag,1
3902,5816,4610,HIGH,exact_code_plus_base_flag,1
3903,5816,4611,HIGH,exact_code_plus_base_flag,1
3904,5816,4612,HIGH,exact_code_plus_base_flag,1
1324,5827,1779,HIGH,exact_code_plus_base_flag,1
3906,5827,4614,HIGH,exact_code_plus_base_flag,1
3907,5827,4615,HIGH,exact_code_plus_base_flag,1
3908,5827,4616,HIGH,exact_code_plus_base_flag,1
3909,5827,4617,HIGH,exact_code_plus_base_flag,1
4265,5838,5043,HIGH,exact_code_plus_base_flag,1
4301,5856,5083,HIGH,exact_code_plus_base_flag,1
4267,5866,5045,HIGH,exact_code_plus_base_flag,1
4463,5870,5250,HIGH,exact_code_plus_base_flag,1
4318,5873,5100,HIGH,exact_code_plus_base_flag,1
4269,5885,5047,HIGH,exact_code_plus_base_flag,1
4322,5902,5104,HIGH,exact_code_plus_base_flag,1
4464,5908,5251,HIGH,exact_code_plus_base_flag,1
4321,5913,5103,HIGH,exact_code_plus_base_flag,1
4271,5919,5049,HIGH,exact_code_plus_base_flag,1
4297,5935,5079,HIGH,exact_code_plus_base_flag,1
4290,5939,5072,HIGH,exact_code_plus_base_flag,1
4324,5943,5106,HIGH,exact_code_plus_base_flag,1
4465,5947,5252,HIGH,exact_code_plus_base_flag,1
4299,5960,5081,HIGH,exact_code_plus_base_flag,1
4273,5984,5051,HIGH,exact_code_plus_base_flag,1
4319,5988,5101,HIGH,exact_code_plus_base_flag,1
4303,6006,5085,HIGH,exact_code_plus_base_flag,1
4466,6018,5253,HIGH,exact_code_plus_base_flag,1
4286,6029,5068,HIGH,exact_code_plus_base_flag,1
4282,6033,5060,HIGH,exact_code_plus_base_flag,1
4288,6043,5070,HIGH,exact_code_plus_base_flag,1
4467,6051,5254,HIGH,exact_code_plus_base_flag,1
4325,6060,5107,HIGH,exact_code_plus_base_flag,1
4327,6064,5109,HIGH,exact_code_plus_base_flag,1
4330,6076,5112,HIGH,exact_code_plus_base_flag,1
4284,6094,5062,HIGH,exact_code_plus_base_flag,1
4468,6105,5255,HIGH,exact_code_plus_base_flag,1
4323,6112,5105,HIGH,exact_code_plus_base_flag,1
1454,6116,1935,HIGH,exact_code_plus_base_flag,1
4292,6116,5074,HIGH,exact_code_plus_base_flag,1
4461,6116,5243,HIGH,exact_code_plus_base_flag,1
4331,6133,5113,HIGH,exact_code_plus_base_flag,1
1455,6137,1936,HIGH,exact_code_plus_base_flag,1
4307,6137,5089,HIGH,exact_code_plus_base_flag,1
4452,6137,5234,HIGH,exact_code_plus_base_flag,1
1449,6143,1930,HIGH,exact_code_plus_base_flag,1
4306,6143,5088,HIGH,exact_code_plus_base_flag,1
398,6296,703,HIGH,exact_code_plus_base_flag,1
399,6296,704,HIGH,exact_code_plus_base_flag,1
400,6296,705,HIGH,exact_code_plus_base_flag,1
530,6296,864,HIGH,exact_code_plus_base_flag,1
565,6296,903,HIGH,exact_code_plus_base_flag,1
798,6296,1159,HIGH,exact_code_plus_base_flag,1
799,6296,1160,HIGH,exact_code_plus_base_flag,1
800,6296,1161,HIGH,exact_code_plus_base_flag,1
801,6296,1162,HIGH,exact_code_plus_base_flag,1
802,6296,1163,HIGH,exact_code_plus_base_flag,1
803,6296,1164,HIGH,exact_code_plus_base_flag,1
881,6296,1260,HIGH,exact_code_plus_base_flag,1
402,6306,707,HIGH,exact_code_plus_base_flag,1
804,6306,1165,HIGH,exact_code_plus_base_flag,1
805,6306,1166,HIGH,exact_code_plus_base_flag,1
806,6306,1167,HIGH,exact_code_plus_base_flag,1
807,6306,1168,HIGH,exact_code_plus_base_flag,1
808,6306,1169,HIGH,exact_code_plus_base_flag,1
809,6306,1170,HIGH,exact_code_plus_base_flag,1
407,6313,712,HIGH,exact_code_plus_base_flag,1
420,6313,727,HIGH,exact_code_plus_base_flag,1
681,6313,1029,HIGH,exact_code_plus_base_flag,1
408,6315,713,HIGH,exact_code_plus_base_flag,1
682,6315,1030,HIGH,exact_code_plus_base_flag,1
422,6317,729,HIGH,exact_code_plus_base_flag,1
683,6317,1031,HIGH,exact_code_plus_base_flag,1
423,6319,730,HIGH,exact_code_plus_base_flag,1
684,6319,1032,HIGH,exact_code_plus_base_flag,1
424,6321,731,HIGH,exact_code_plus_base_flag,1
685,6321,1033,HIGH,exact_code_plus_base_flag,1
875,6323,1254,HIGH,exact_code_plus_base_flag,1
2674,6329,3269,HIGH,exact_code_plus_base_flag,1
2830,6329,3452,HIGH,exact_code_plus_base_flag,1
2878,6329,3530,HIGH,exact_code_plus_base_flag,1
547,6336,884,HIGH,exact_code_plus_base_flag,1
850,6339,1221,HIGH,exact_code_plus_base_flag,1
851,6339,1222,HIGH,exact_code_plus_base_flag,1
939,6339,1327,HIGH,exact_code_plus_base_flag,1
852,6344,1223,HIGH,exact_code_plus_base_flag,1
853,6344,1224,HIGH,exact_code_plus_base_flag,1
940,6344,1328,HIGH,exact_code_plus_base_flag,1
548,6352,885,HIGH,exact_code_plus_base_flag,1
439,6359,747,HIGH,exact_code_plus_base_flag,1
670,6363,1018,HIGH,exact_code_plus_base_flag,1
784,6363,1145,HIGH,exact_code_plus_base_flag,1
415,6365,720,HIGH,exact_code_plus_base_flag,1
671,6365,1019,HIGH,exact_code_plus_base_flag,1
781,6365,1142,HIGH,exact_code_plus_base_flag,1
416,6367,721,HIGH,exact_code_plus_base_flag,1
672,6367,1020,HIGH,exact_code_plus_base_flag,1
785,6367,1146,HIGH,exact_code_plus_base_flag,1
2690,6367,3295,HIGH,exact_code_plus_base_flag,1
2879,6367,3531,HIGH,exact_code_plus_base_flag,1
2880,6367,3532,HIGH,exact_code_plus_base_flag,1
417,6372,722,HIGH,exact_code_plus_base_flag,1
673,6372,1021,HIGH,exact_code_plus_base_flag,1
783,6372,1144,HIGH,exact_code_plus_base_flag,1
886,6372,1265,HIGH,exact_code_plus_base_flag,1
1222,6372,1665,HIGH,exact_code_plus_base_flag,1
674,6377,1022,HIGH,exact_code_plus_base_flag,1
778,6377,1139,HIGH,exact_code_plus_base_flag,1
878,6377,1257,HIGH,exact_code_plus_base_flag,1
675,6379,1023,HIGH,exact_code_plus_base_flag,1
776,6379,1137,HIGH,exact_code_plus_base_flag,1
676,6380,1024,HIGH,exact_code_plus_base_flag,1
782,6380,1143,HIGH,exact_code_plus_base_flag,1
677,6382,1025,HIGH,exact_code_plus_base_flag,1
779,6382,1140,HIGH,exact_code_plus_base_flag,1
631,6386,971,HIGH,exact_code_plus_base_flag,1
512,6388,845,HIGH,exact_code_plus_base_flag,1
652,6388,997,HIGH,exact_code_plus_base_flag,1
653,6394,998,HIGH,exact_code_plus_base_flag,1
728,6394,1080,HIGH,exact_code_plus_base_flag,1
810,6394,1171,HIGH,exact_code_plus_base_flag,1
811,6394,1172,HIGH,exact_code_plus_base_flag,1
812,6394,1173,HIGH,exact_code_plus_base_flag,1
813,6394,1174,HIGH,exact_code_plus_base_flag,1
814,6394,1175,HIGH,exact_code_plus_base_flag,1
815,6394,1176,HIGH,exact_code_plus_base_flag,1
945,6394,1334,HIGH,exact_code_plus_base_flag,1
2630,6394,3213,HIGH,exact_code_plus_base_flag,1
922,6398,1305,HIGH,exact_code_plus_base_flag,1
928,6398,1314,HIGH,exact_code_plus_base_flag,1
1035,6399,1437,HIGH,exact_code_plus_base_flag,1
822,6401,1184,HIGH,exact_code_plus_base_flag,1
923,6401,1306,HIGH,exact_code_plus_base_flag,1
929,6401,1315,HIGH,exact_code_plus_base_flag,1
4186,6401,4961,HIGH,exact_code_plus_base_flag,1
734,6404,1088,HIGH,exact_code_plus_base_flag,1
1017,6404,1414,HIGH,exact_code_plus_base_flag,1
1018,6404,1415,HIGH,exact_code_plus_base_flag,1
924,6407,1307,HIGH,exact_code_plus_base_flag,1
930,6407,1316,HIGH,exact_code_plus_base_flag,1
837,6409,1206,HIGH,exact_code_plus_base_flag,1
842,6412,1211,HIGH,exact_code_plus_base_flag,1
841,6415,1210,HIGH,exact_code_plus_base_flag,1
844,6418,1213,HIGH,exact_code_plus_base_flag,1
845,6421,1214,HIGH,exact_code_plus_base_flag,1
839,6424,1208,HIGH,exact_code_plus_base_flag,1
838,6427,1207,HIGH,exact_code_plus_base_flag,1
2678,6427,3274,HIGH,exact_code_plus_base_flag,1
2831,6427,3453,HIGH,exact_code_plus_base_flag,1
2925,6427,3577,HIGH,exact_code_plus_base_flag,1
840,6436,1209,HIGH,exact_code_plus_base_flag,1
1416,6436,1889,HIGH,exact_code_plus_base_flag,1
2679,6436,3275,HIGH,exact_code_plus_base_flag,1
2832,6436,3454,HIGH,exact_code_plus_base_flag,1
2924,6436,3576,HIGH,exact_code_plus_base_flag,1
843,6444,1212,HIGH,exact_code_plus_base_flag,1
2597,6447,3174,HIGH,exact_code_plus_base_flag,1
2598,6450,3175,HIGH,exact_code_plus_base_flag,1
2599,6453,3176,HIGH,exact_code_plus_base_flag,1
2600,6456,3177,HIGH,exact_code_plus_base_flag,1
727,6459,1079,HIGH,exact_code_plus_base_flag,1
2601,6459,3178,HIGH,exact_code_plus_base_flag,1
823,6464,1185,HIGH,exact_code_plus_base_flag,1
925,6464,1308,HIGH,exact_code_plus_base_flag,1
931,6464,1317,HIGH,exact_code_plus_base_flag,1
4000,6464,4715,HIGH,exact_code_plus_base_flag,1
4194,6464,4969,HIGH,exact_code_plus_base_flag,1
1230,6470,1674,HIGH,exact_code_plus_base_flag,1
1259,6470,1705,HIGH,exact_code_plus_base_flag,1
4202,6479,4977,HIGH,exact_code_plus_base_flag,1
4207,6479,4982,HIGH,exact_code_plus_base_flag,1
973,6483,1367,HIGH,exact_code_plus_base_flag,1
1231,6483,1675,HIGH,exact_code_plus_base_flag,1
1260,6483,1706,HIGH,exact_code_plus_base_flag,1
1401,6483,1866,HIGH,exact_code_plus_base_flag,1
1402,6483,1867,HIGH,exact_code_plus_base_flag,1
4208,6483,4983,HIGH,exact_code_plus_base_flag,1
4211,6483,4986,HIGH,exact_code_plus_base_flag,1
1062,6497,1473,HIGH,exact_code_plus_base_flag,1
1232,6497,1676,HIGH,exact_code_plus_base_flag,1
1261,6497,1707,HIGH,exact_code_plus_base_flag,1
4214,6497,4989,HIGH,exact_code_plus_base_flag,1
904,6504,1285,HIGH,exact_code_plus_base_flag,1
1130,6508,1561,HIGH,exact_code_plus_base_flag,1
4224,6508,4999,HIGH,exact_code_plus_base_flag,1
4261,6508,5036,HIGH,exact_code_plus_base_flag,1
1131,6513,1562,HIGH,exact_code_plus_base_flag,1
4226,6513,5001,HIGH,exact_code_plus_base_flag,1
4262,6513,5037,HIGH,exact_code_plus_base_flag,1
1132,6517,1563,HIGH,exact_code_plus_base_flag,1
4229,6517,5004,HIGH,exact_code_plus_base_flag,1
4263,6517,5038,HIGH,exact_code_plus_base_flag,1
1233,6523,1677,HIGH,exact_code_plus_base_flag,1
1262,6523,1708,HIGH,exact_code_plus_base_flag,1
1061,6528,1472,HIGH,exact_code_plus_base_flag,1
1115,6528,1543,HIGH,exact_code_plus_base_flag,1
1122,6528,1551,HIGH,exact_code_plus_base_flag,1
1362,6528,1823,HIGH,exact_code_plus_base_flag,1
1436,6528,1913,HIGH,exact_code_plus_base_flag,1
1437,6528,1914,HIGH,exact_code_plus_base_flag,1
4234,6528,5009,HIGH,exact_code_plus_base_flag,1
1064,6538,1475,HIGH,exact_code_plus_base_flag,1
1234,6538,1678,HIGH,exact_code_plus_base_flag,1
1350,6538,1808,HIGH,exact_code_plus_base_flag,1
4239,6538,5014,HIGH,exact_code_plus_base_flag,1
1145,6546,1577,HIGH,exact_code_plus_base_flag,1
4257,6546,5032,HIGH,exact_code_plus_base_flag,1
4258,6546,5033,HIGH,exact_code_plus_base_flag,1
1142,6551,1574,HIGH,exact_code_plus_base_flag,1
4250,6551,5025,HIGH,exact_code_plus_base_flag,1
4252,6551,5027,HIGH,exact_code_plus_base_flag,1
1065,6556,1476,HIGH,exact_code_plus_base_flag,1
1235,6556,1679,HIGH,exact_code_plus_base_flag,1
1349,6556,1807,HIGH,exact_code_plus_base_flag,1
4246,6556,5021,HIGH,exact_code_plus_base_flag,1
1087,6563,1511,HIGH,exact_code_plus_base_flag,1
3541,6563,4229,HIGH,exact_code_plus_base_flag,1
1197,6565,1639,HIGH,exact_code_plus_base_flag,1
1198,6565,1640,HIGH,exact_code_plus_base_flag,1
1199,6565,1641,HIGH,exact_code_plus_base_flag,1
1289,6565,1738,HIGH,exact_code_plus_base_flag,1
1293,6565,1743,HIGH,exact_code_plus_base_flag,1
1297,6565,1747,HIGH,exact_code_plus_base_flag,1
1345,6565,1803,HIGH,exact_code_plus_base_flag,1
4242,6565,5017,HIGH,exact_code_plus_base_flag,1
1203,6574,1646,HIGH,exact_code_plus_base_flag,1
4237,6574,5012,HIGH,exact_code_plus_base_flag,1
1200,6578,1642,HIGH,exact_code_plus_base_flag,1
1201,6578,1643,HIGH,exact_code_plus_base_flag,1
1202,6578,1644,HIGH,exact_code_plus_base_flag,1
1291,6578,1740,HIGH,exact_code_plus_base_flag,1
1295,6578,1745,HIGH,exact_code_plus_base_flag,1
1299,6578,1749,HIGH,exact_code_plus_base_flag,1
1206,6586,1649,HIGH,exact_code_plus_base_flag,1
1227,6586,1670,HIGH,exact_code_plus_base_flag,1
1415,6595,1886,HIGH,exact_code_plus_base_flag,1
4599,6618,5410,HIGH,exact_code_plus_base_flag,1
1440,6629,1917,HIGH,exact_code_plus_base_flag,1
1441,6633,1918,HIGH,exact_code_plus_base_flag,1
1442,6637,1919,HIGH,exact_code_plus_base_flag,1
2709,6662,3314,HIGH,exact_code_plus_base_flag,1
3965,6666,4680,HIGH,exact_code_plus_base_flag,1
3962,6670,4677,HIGH,exact_code_plus_base_flag,1
3949,6674,4664,HIGH,exact_code_plus_base_flag,1
3951,6678,4666,HIGH,exact_code_plus_base_flag,1
1443,6682,1922,HIGH,exact_code_plus_base_flag,1
1444,6682,1923,HIGH,exact_code_plus_base_flag,1
1445,6682,1924,HIGH,exact_code_plus_base_flag,1
3953,6682,4668,HIGH,exact_code_plus_base_flag,1
3967,6686,4682,HIGH,exact_code_plus_base_flag,1
4328,6686,5110,HIGH,exact_code_plus_base_flag,1
3975,6692,4690,HIGH,exact_code_plus_base_flag,1
3972,6696,4687,HIGH,exact_code_plus_base_flag,1
3957,6700,4672,HIGH,exact_code_plus_base_flag,1
3969,6704,4684,HIGH,exact_code_plus_base_flag,1
3971,6708,4686,HIGH,exact_code_plus_base_flag,1
3955,6712,4670,HIGH,exact_code_plus_base_flag,1
3985,6716,4700,HIGH,exact_code_plus_base_flag,1
3983,6720,4698,HIGH,exact_code_plus_base_flag,1
4600,6720,5411,HIGH,exact_code_plus_base_flag,1
3961,6725,4676,HIGH,exact_code_plus_base_flag,1
3959,6729,4674,HIGH,exact_code_plus_base_flag,1
3987,6733,4702,HIGH,exact_code_plus_base_flag,1
3988,6737,4703,HIGH,exact_code_plus_base_flag,1
405,6741,710,HIGH,exact_code_plus_base_flag,1
489,6745,816,HIGH,exact_code_plus_base_flag,1
549,6745,886,HIGH,exact_code_plus_base_flag,1
446,6754,754,HIGH,exact_code_plus_base_flag,1
447,6754,755,HIGH,exact_code_plus_base_flag,1
448,6754,756,HIGH,exact_code_plus_base_flag,1
475,6754,801,HIGH,exact_code_plus_base_flag,1
476,6754,802,HIGH,exact_code_plus_base_flag,1
477,6754,803,HIGH,exact_code_plus_base_flag,1
550,6754,887,HIGH,exact_code_plus_base_flag,1
495,6761,822,HIGH,exact_code_plus_base_flag,1
660,6761,1007,HIGH,exact_code_plus_base_flag,1
413,6767,718,HIGH,exact_code_plus_base_flag,1
492,6767,819,HIGH,exact_code_plus_base_flag,1
520,6767,853,HIGH,exact_code_plus_base_flag,1
521,6767,854,HIGH,exact_code_plus_base_flag,1
551,6767,888,HIGH,exact_code_plus_base_flag,1
665,6767,1012,HIGH,exact_code_plus_base_flag,1
864,6767,1241,HIGH,exact_code_plus_base_flag,1
2662,6767,3254,HIGH,exact_code_plus_base_flag,1
2833,6767,3455,HIGH,exact_code_plus_base_flag,1
2834,6767,3456,HIGH,exact_code_plus_base_flag,1
498,6785,829,HIGH,exact_code_plus_base_flag,1
499,6785,830,HIGH,exact_code_plus_base_flag,1
552,6785,889,HIGH,exact_code_plus_base_flag,1
686,6785,1034,HIGH,exact_code_plus_base_flag,1
1044,6785,1452,HIGH,exact_code_plus_base_flag,1
